feature_1,feature_2,feature_3,feature_4,class
-14.95234,9.459337,4.831856,9.072864,meningioma
-14.84959,7.650296,5.9031053,18.136374,meningioma
-16.536684,13.956147,-1.1019219,17.434402,meningioma
-19.109983,17.742678,-7.6581955,15.100138,meningioma
-21.657116,21.1521,-12.367341,10.644209,meningioma
-2.2810252,-3.8809304,5.9516773,4.7620273,meningioma
-12.293443,16.733915,0.8977553,9.089485,meningioma
21.972347,8.237404,15.211534,4.6235466,meningioma
14.697935,-2.3242037,10.371277,-2.7869747,meningioma
13.523104,-6.704539,6.0406876,-3.340464,meningioma
7.29061,-13.379276,3.1356654,-3.3350852,meningioma
0.20085666,-18.770798,-0.69998044,-3.9780965,meningioma
6.0676003,-4.424705,11.820326,7.301014,meningioma
6.502075,-9.225963,10.993965,3.2556407,meningioma
-9.895937,-7.9570704,11.978055,7.3021836,meningioma
-6.4813523,-3.4475043,10.315115,7.9783597,meningioma
-4.8585978,-0.59004676,10.037714,8.560836,meningioma
-12.3272505,-4.496781,-1.7986854,-15.657036,meningioma
-6.2778306,2.0751326,7.7716084,7.3751245,meningioma
-8.184421,3.3149316,5.6177645,6.4842844,meningioma
-8.130586,0.81405085,7.2335753,5.982425,meningioma
-3.8196847,-1.8420063,11.461577,6.944216,meningioma
-8.769518,-6.4545455,9.726419,4.0394163,meningioma
-12.87931,-11.385202,10.582671,-3.4119034,meningioma
0.019917272,-11.574403,12.544003,5.713437,meningioma
-2.5887115,-9.113733,12.507737,6.2050667,meningioma
-2.3667681,-4.168245,12.361286,6.4567866,meningioma
-3.489129,1.0647343,12.647611,6.6913548,meningioma
-11.617295,0.8622852,-2.2633321,-16.867004,meningioma
-6.3745747,8.291903,8.481513,5.206958,meningioma
-9.135141,21.532293,-0.6355695,-2.2459495,meningioma
7.607634,0.7334343,-16.719797,13.354221,meningioma
4.787019,0.591239,-15.598937,15.568916,meningioma
6.06966,1.9763725,-14.720005,18.982409,meningioma
3.3765063,1.3636568,-10.556944,21.436567,meningioma
-5.456643,4.346324,-4.918062,15.948993,meningioma
-7.7146707,-9.259414,4.9608912,-15.027731,meningioma
-45.132397,-2.0195239,-6.528641,0.2703481,meningioma
-10.018228,23.594446,-9.428155,21.62984,meningioma
-15.673678,8.077931,-5.243609,-20.780113,meningioma
48.541344,38.85149,-13.070174,-0.16407973,meningioma
13.515971,30.531113,-0.8778898,0.6384419,meningioma
37.22347,-10.791342,-7.7764583,0.26184428,meningioma
-1.9481697,26.066668,-12.754355,-3.2589674,meningioma
59.430874,-4.196559,-14.928547,2.4733634,meningioma
61.963245,-17.738266,-7.9450846,2.3940098,meningioma
59.36097,-2.466062,-23.94692,-4.8172264,meningioma
75.25807,-2.7385657,-16.195211,-1.7262359,meningioma
102.48337,-7.3747754,-25.674053,-2.4879122,meningioma
72.41988,36.030262,18.134113,3.0210507,meningioma
-20.257318,11.499353,-9.050706,-20.43373,meningioma
41.307735,-5.173084,-1.4634248,-7.29558,meningioma
101.704384,-5.9294243,-29.955204,-13.777326,meningioma
40.983467,-5.299629,-10.194587,-6.246692,meningioma
-22.042158,-0.10859312,-2.383523,10.778344,meningioma
74.95468,17.93045,8.498696,2.8311024,meningioma
71.18346,-9.005842,-7.279251,3.3340476,meningioma
10.2250395,-10.160187,4.424482,17.520569,meningioma
-1.1064699,-16.185425,2.7041426,13.2860565,meningioma
-1.5492564,-13.75245,4.6847186,15.596895,meningioma
-5.718819,7.865862,7.2127576,5.85245,meningioma
-6.5961165,-14.030004,4.552429,19.885878,meningioma
0.22604987,-15.32435,5.6482115,21.869345,meningioma
-1.277025,2.1745582,12.937828,12.481522,meningioma
8.000362,25.658215,4.065314,24.5247,meningioma
2.624928,12.242644,6.3445544,23.756718,meningioma
-2.4562223,0.174897,1.1123892,27.55967,meningioma
-0.3243478,-4.0108385,0.4270975,29.653582,meningioma
-11.289553,-10.327956,-2.2308252,22.262215,meningioma
9.8457985,-2.113561,7.7888474,14.014799,meningioma
5.520752,-9.197466,8.692823,12.039855,meningioma
-9.862094,-0.020511614,8.170375,3.4419312,meningioma
4.9070373,-13.788814,7.7288485,7.9303966,meningioma
0.45910966,-17.121962,5.1560426,5.505835,meningioma
-3.9615693,-12.170585,9.951552,5.0015426,meningioma
12.276474,7.6804056,7.2966566,-15.188477,meningioma
2.7861977,-2.1414406,3.8128963,-19.220139,meningioma
2.7861977,-2.1414406,3.8128963,-19.220139,meningioma
-0.4983196,-5.882054,0.6773239,-19.039452,meningioma
-3.804199,-13.324845,0.32477605,-18.286814,meningioma
-7.2057424,-18.305069,0.30338565,-19.274809,meningioma
-30.6299,-25.001764,5.9189515,-0.15595314,meningioma
-16.043434,-5.450325,7.0077496,0.4379986,meningioma
-14.152577,-33.983837,-6.3211703,-0.23359881,meningioma
-16.437891,-35.878536,-7.688024,-2.6223872,meningioma
-23.770063,-35.869297,-7.0149364,-3.980073,meningioma
-14.304338,-34.709423,-8.944144,-2.7136357,meningioma
-16.433794,-34.810764,-7.5719295,-2.5861807,meningioma
-3.7494762,-26.603365,1.1189259,6.399734,meningioma
-1.7651249,-23.420393,4.970475,7.759633,meningioma
2.4360225,-17.26692,4.4759917,10.147634,meningioma
2.9556162,-14.048353,3.7592425,14.985386,meningioma
15.576035,20.707413,-6.9436355,34.78607,meningioma
3.3799105,-21.292322,-0.8568669,3.0975895,meningioma
10.667708,16.008093,-5.66719,32.454647,meningioma
6.3116975,6.738251,-1.6853752,27.696108,meningioma
18.030193,7.3959017,4.3600245,27.492168,meningioma
-23.57263,15.209661,-9.853404,12.175562,meningioma
-6.492425,18.070124,-1.898131,20.815516,meningioma
-6.488112,7.1636457,5.991597,18.23243,meningioma
5.4183083,6.009311,13.036121,15.247958,meningioma
-18.95798,-2.1207554,6.7909055,6.482917,meningioma
-22.696949,-8.230784,5.6021085,3.71039,meningioma
-21.599253,-7.934979,6.4874783,4.118803,meningioma
-4.7164216,4.6029105,11.577034,-2.1077049,meningioma
-5.3427963,6.9748645,2.537923,20.250195,meningioma
-4.5653367,-0.5315724,3.8147354,-16.403374,meningioma
-11.635811,2.088887,4.944606,-18.726187,meningioma
17.943863,-11.487274,10.974617,12.161161,meningioma
18.304176,-10.593938,9.041541,11.958174,meningioma
10.3988495,-9.618232,9.595169,13.891465,meningioma
16.185923,-27.882612,-14.145681,12.387209,meningioma
23.15834,-23.58376,-12.8697,16.167093,meningioma
25.180073,-17.915995,-14.021459,17.405056,meningioma
21.176102,-16.827248,-8.876132,19.894821,meningioma
-25.29398,8.951328,-7.170835,12.209932,meningioma
-6.1289535,0.30331862,12.413732,-3.4172902,meningioma
6.576695,14.202008,13.945447,8.160389,meningioma
8.5120125,4.096077,15.871199,11.765961,meningioma
13.477525,0.41648293,14.352122,10.837674,meningioma
-0.058436025,-5.660672,16.17183,2.7872243,meningioma
-9.253106,22.688509,-4.3102584,2.1117885,meningioma
-7.0915008,9.303238,5.8732324,8.600315,meningioma
9.901392,10.789158,7.718518,11.029366,meningioma
8.711698,5.845835,4.598009,6.438225,meningioma
-3.2385032,-3.4108133,2.791118,0.809252,meningioma
-2.5765505,-4.736647,3.984643,0.956616,meningioma
21.71505,-15.115836,9.690407,-0.8378041,meningioma
2.2668264,-5.3677115,3.7716632,0.6995374,meningioma
-2.164968,-11.720556,2.9777882,0.86071324,meningioma
-25.077314,16.885592,-9.989602,10.854765,meningioma
-14.98405,13.931022,-2.6762502,18.42985,meningioma
6.2422414,-6.365428,13.927228,13.814686,meningioma
-2.7256868,-8.528898,11.794092,11.946731,meningioma
3.5217488,-1.4755057,11.661285,13.787817,meningioma
2.4169195,2.0895512,11.124382,14.739827,meningioma
-0.87318045,4.7377434,8.312818,15.872422,meningioma
-0.91556484,8.408844,7.5343976,20.24231,meningioma
16.35458,-20.685938,2.5383284,-4.1836796,meningioma
-1.0976586,14.106386,3.2119904,24.650991,meningioma
-17.374224,-10.708647,3.9375818,11.511688,meningioma
15.308491,-5.027383,6.1455603,9.283395,meningioma
11.585711,-13.427708,5.0291657,8.296521,meningioma
4.7223167,-19.791264,3.0712123,7.884168,meningioma
-2.214822,-12.971229,4.132421,5.5500517,meningioma
2.1635928,-8.082856,3.7858012,8.281947,meningioma
5.4745345,-5.7241,-1.3088242,31.092537,meningioma
3.3818324,-10.746071,-3.5614283,30.155096,meningioma
1.2803453,-15.147451,-4.0858636,27.621933,meningioma
7.4459844,-29.240902,-1.3343521,-4.9459586,meningioma
-9.978043,-22.607578,-4.4511204,21.647726,meningioma
-23.713125,13.0339575,-4.6337953,6.8697166,meningioma
-3.5366676,15.941804,6.130651,10.548563,meningioma
-3.182388,6.229158,6.801024,11.087634,meningioma
-1.6329243,1.1058027,7.77171,11.040813,meningioma
-20.36131,21.16077,-13.801121,7.2746835,meningioma
-15.343177,16.786058,-6.5384636,11.3115635,meningioma
5.0870237,22.011303,0.83731645,19.632666,meningioma
14.24172,18.539112,7.6129217,20.5354,meningioma
0.8592385,-13.561908,0.36524755,11.882419,meningioma
3.608774,-33.582546,-2.9675906,-4.877783,meningioma
5.5442085,-8.950325,1.3707386,15.6542015,meningioma
-3.9458964,-11.803381,6.1782117,22.854794,meningioma
-4.2852526,-7.5740867,5.227702,22.427446,meningioma
10.951188,8.12862,7.386363,18.277493,meningioma
-11.76882,-7.5293307,5.6523147,11.483396,meningioma
8.022053,-4.5756736,7.230184,13.506947,meningioma
-0.64021873,-9.980331,7.3276105,11.240225,meningioma
-2.6660116,-3.3821628,6.4269166,4.577671,meningioma
-2.533957,0.8312861,2.616749,18.51968,meningioma
-8.075574,-6.6617975,0.91346455,15.243196,meningioma
-11.174759,-12.644362,0.7622007,13.558373,meningioma
-3.951967,-6.9399486,7.922981,12.444314,meningioma
-5.7220416,-9.697635,7.0756984,10.688384,meningioma
19.241404,20.418598,5.6957703,0.5829967,meningioma
-0.95931536,-10.329774,10.15947,0.112404145,meningioma
-6.457295,-8.792448,9.00028,0.87740886,meningioma
-0.5939364,-2.725173,8.561332,6.0101814,meningioma
3.2087703,2.088886,7.9648113,11.387177,meningioma
4.215028,7.996779,4.849606,14.538362,meningioma
-2.405758,11.901145,2.0070505,16.43091,meningioma
-14.782906,18.1888,-5.2881255,10.487591,meningioma
6.7805204,18.642036,-4.0466146,29.59531,meningioma
0.47519898,8.654006,1.2012864,25.735199,meningioma
4.798779,5.33658,6.217557,25.671253,meningioma
7.750076,5.597693,3.9986343,-0.7123341,meningioma
-14.584792,11.003833,-1.9606359,7.601086,meningioma
-2.0166395,11.153374,6.5306244,7.994234,meningioma
-5.34501,-18.442995,0.95515704,3.7081273,meningioma
-5.3523436,-14.162104,2.2545507,6.7092786,meningioma
-0.6931107,-8.35655,1.1901557,7.1041994,meningioma
0.52486646,-4.0843377,1.4946586,8.831556,meningioma
4.1824694,3.9940174,2.8343043,25.645271,meningioma
-2.7457113,-1.4950842,3.5856183,20.497002,meningioma
-4.4085765,-8.213654,5.593359,21.960016,meningioma
-10.503154,-14.111451,4.5812726,17.822655,meningioma
14.660129,5.179066,2.3324952,-3.6460168,meningioma
-12.782945,-15.690563,5.4665885,17.330164,meningioma
-12.635499,-12.819169,6.0249887,19.505703,meningioma
-2.463555,-6.7001295,16.458551,9.681243,meningioma
-9.555443,-15.2396555,16.014065,9.926222,meningioma
-8.009518,-16.233715,15.127299,8.050127,meningioma
1.4135339,-12.283572,15.967524,11.42876,meningioma
-8.309537,0.99515295,6.0187583,0.52261543,meningioma
-10.420622,10.323955,2.5846157,-1.6343362,meningioma
-22.326578,16.483927,-9.848482,-1.5299467,meningioma
-5.779389,-2.8661208,6.3699803,11.385825,meningioma
9.80195,-1.398716,3.4231653,-4.7311707,meningioma
2.8960793,-5.634908,4.7006345,-14.154923,meningioma
-1.7737917,-13.550996,1.3209492,-13.077779,meningioma
12.52871,-14.586555,-0.90128595,16.70462,meningioma
16.359493,-14.851957,-0.4177527,15.627749,meningioma
27.207102,-17.331291,-0.81356436,18.654902,meningioma
17.143871,-25.177532,-2.4651663,15.168245,meningioma
14.405371,-26.640537,-3.1886194,12.944637,meningioma
10.955966,-31.520826,-1.6544341,10.673931,meningioma
-32.096844,20.280155,-21.868677,2.3914962,meningioma
-23.083637,19.349817,-10.891526,11.358932,meningioma
-18.185114,13.198444,-3.0887277,4.9654922,meningioma
-16.062042,11.3881035,-1.3440498,20.166674,meningioma
-14.101873,6.6472526,3.4934647,16.490648,meningioma
-13.731126,-0.008700409,5.934551,13.341957,meningioma
-15.036932,-2.6710014,5.8529334,9.823603,meningioma
-11.169638,-5.350391,9.449183,11.978949,meningioma
10.379656,7.428395,-3.0302918,16.36851,meningioma
11.901927,6.179808,0.60715204,11.202818,meningioma
15.404314,-0.8658489,2.2127426,11.212051,meningioma
13.07121,-6.5121694,1.1488901,8.36636,meningioma
-6.577539,-14.203898,9.154799,6.0485325,meningioma
-1.2508702,6.3157487,15.024102,5.246593,meningioma
-3.562026,-9.89691,11.939499,7.906854,meningioma
-2.0891275,-6.6923237,12.382179,9.64486,meningioma
-7.644165,-3.7440484,9.250046,7.705669,meningioma
1.85678,5.556921,7.1405263,13.36983,meningioma
-1.3871044,11.432126,4.8926644,18.117407,meningioma
-0.29458946,8.53829,7.5197086,16.724684,meningioma
5.5934567,5.366423,11.244795,17.342295,meningioma
0.35594967,1.8905004,11.037712,13.814229,meningioma
3.155835,4.2964916,4.1690803,-2.6767426,meningioma
-4.3646617,-1.3079383,1.4199575,-5.267727,meningioma
-1.9814682,14.280742,11.402557,9.111468,meningioma
-0.01924031,-1.8306715,0.42081648,-6.471465,meningioma
1.2099141,-5.050271,-0.9717872,-6.481305,meningioma
-2.3236132,-7.5112357,-1.2700421,-7.507611,meningioma
-10.985681,2.4573498,0.30891126,15.905962,meningioma
1.7759788,16.96483,3.4110763,23.81646,meningioma
-1.8252736,7.9498477,8.038486,15.703659,meningioma
12.855718,12.301919,13.084329,15.259686,meningioma
-9.054164,-4.988746,12.232743,10.077927,meningioma
-11.101096,-12.123965,12.494457,8.956175,meningioma
9.839461,14.707,14.43716,6.3256645,meningioma
-28.129599,14.900851,-4.5885787,-7.1005874,meningioma
-37.38064,3.3585567,-4.6665454,-3.5127754,meningioma
-32.228306,14.124825,-7.6969686,-3.4023676,meningioma
-32.293015,23.589043,-24.835886,-0.31840858,meningioma
-27.292196,13.789183,-2.8407466,-4.363291,meningioma
-35.461826,9.055771,-6.4460835,-3.142629,meningioma
-23.562954,25.51113,-14.15228,-1.152443,meningioma
-25.379713,30.009045,-26.740786,-1.0843208,meningioma
-29.162567,26.202993,-28.157232,-2.0595033,meningioma
-13.578776,12.865584,13.482832,-1.9517388,meningioma
-29.891209,12.672548,-4.0128045,-6.585455,meningioma
-42.19567,5.374781,-9.017347,1.1140487,meningioma
-42.368,9.284902,-18.526361,-1.2911562,meningioma
-47.33346,-3.0065186,-5.1589093,2.7199922,meningioma
-41.81188,10.01789,-20.89853,-1.7872133,meningioma
-32.032425,24.514807,-26.938717,-0.5513152,meningioma
-41.665264,9.545166,-16.600906,-1.387563,meningioma
-30.649826,14.744418,-7.5133476,1.1328187,meningioma
-37.82254,13.041075,-15.903293,0.5542539,meningioma
-33.844635,20.884607,-22.866995,0.52409524,meningioma
-38.30247,16.445549,-23.762758,-0.44804627,meningioma
-22.112095,16.270561,-6.278894,7.227969,meningioma
-16.061062,17.205858,-1.25475,8.113507,meningioma
-22.264725,16.947206,-0.91916364,-12.626431,meningioma
-11.905246,17.833025,2.5684636,6.626038,meningioma
-9.005167,12.159709,10.301148,1.9789692,meningioma
-9.860413,8.826221,12.621919,-0.6013209,meningioma
-13.412185,3.041866,13.92617,-1.3533943,meningioma
-8.602181,-5.5651293,7.5414586,-6.967315,meningioma
-38.048115,10.640951,-10.81844,1.7658801,meningioma
0.2548256,-3.978187,9.478542,-7.8820944,meningioma
-24.842203,1.0796571,-0.2693944,22.914366,meningioma
-28.7766,10.468857,-0.77058333,-10.754846,meningioma
-30.134308,-2.816658,0.29872832,19.593323,meningioma
-30.058252,-0.5882765,0.29037878,17.257235,meningioma
-19.717754,14.282631,7.8376527,-3.5453835,meningioma
-29.330708,5.9472466,-3.1304164,12.798808,meningioma
-18.73806,10.3587885,-1.4770204,13.781156,meningioma
-22.262535,3.1422,3.5015712,12.927812,meningioma
-41.188103,8.238381,-11.771785,1.021525,meningioma
-8.630056,5.2267094,9.91741,13.823106,meningioma
-12.992989,12.906927,6.026497,0.7370431,meningioma
-38.61952,15.12541,-21.291407,-0.13783185,meningioma
-19.538193,2.5617528,9.496431,1.9510919,meningioma
-18.74804,4.3482976,10.225607,-0.1661227,meningioma
-19.915213,6.9514246,7.5258555,-3.3798435,meningioma
-18.815384,2.1829488,5.322206,20.37433,meningioma
-20.840338,-0.17790355,6.211341,18.815773,meningioma
-21.028044,11.197196,-1.9648769,0.622453,meningioma
-25.24799,20.959578,-14.887887,9.689518,meningioma
-17.557993,26.780651,-13.458653,11.57055,meningioma
-24.004057,9.655815,-6.856872,18.577034,meningioma
-41.578075,12.225525,-22.304573,-1.5477585,meningioma
-24.219425,5.2686176,-0.5876527,15.796133,meningioma
-17.889036,7.9010053,2.3901715,16.883312,meningioma
9.724147,-5.354136,25.062174,6.725918,meningioma
7.194433,-11.878435,21.91705,1.7486217,meningioma
6.3805203,-12.95193,17.212805,-0.7767021,meningioma
-23.530298,14.402033,2.9241781,5.641097,meningioma
-18.639223,-24.11925,9.123652,-4.439409,meningioma
-35.826534,9.757137,-5.9133687,2.5429127,meningioma
-29.45976,17.5972,-14.664666,5.1158395,meningioma
-21.015255,12.153798,-12.047537,14.484323,meningioma
3.8018684,-14.781898,8.700861,-10.062161,meningioma
-0.9368445,-16.819515,6.4455614,-12.291043,meningioma
-5.620566,-19.062788,4.3147316,-12.962045,meningioma
4.04736,-18.09869,2.548883,-11.460201,meningioma
-42.053688,2.4052014,-6.5617576,0.5535311,meningioma
-0.81436414,-22.012482,1.7407954,-10.9330225,meningioma
-35.063984,12.5419,-9.579186,3.1239476,meningioma
-9.33956,-12.949972,11.827479,8.820364,meningioma
-2.1222029,-10.049277,16.683565,11.955739,meningioma
-11.791449,-13.601262,15.259959,8.921677,meningioma
-2.7400436,-8.31185,18.894318,8.612281,meningioma
-8.016038,-11.154971,12.852011,8.15473,meningioma
-11.181886,-11.654974,13.704136,7.6376143,meningioma
-30.522804,22.002298,-17.788635,2.0210195,meningioma
-8.317631,19.382189,-1.5127009,21.24818,meningioma
-9.139008,12.572519,1.5825909,21.4286,meningioma
-36.30078,13.855969,-13.858661,2.8180726,meningioma
4.221359,12.831014,8.324572,24.016804,meningioma
-18.559765,-2.4632936,7.750723,16.131205,meningioma
-24.956707,3.525679,1.113416,14.845723,meningioma
-19.961119,5.9939647,3.0422375,15.6115055,meningioma
-12.468979,14.453192,1.1390319,17.463501,meningioma
-15.010894,15.0475445,-2.4025862,15.982658,meningioma
-41.893623,1.2866963,-3.8645034,3.735979,meningioma
-17.721233,17.500446,-5.177312,14.162663,meningioma
-10.445468,8.504534,1.2824731,26.62522,meningioma
-32.49682,21.56436,-20.190584,2.636424,meningioma
-10.239525,8.78139,0.4459596,25.99986,meningioma
-22.65056,-0.23215753,9.938913,-4.477696,meningioma
-15.691653,3.2817702,10.159111,-5.212001,meningioma
7.523957,16.616274,14.875343,8.415368,meningioma
-8.449497,-2.4895854,17.746437,2.6855924,meningioma
5.1858807,3.1860085,21.2091,2.4293966,meningioma
-26.604774,8.5110855,5.8343444,-4.142629,meningioma
8.585447,5.8903317,0.3773872,33.688595,meningioma
-37.685547,10.778963,-14.141623,-5.3733125,meningioma
10.254611,0.7916967,7.783371,29.047659,meningioma
10.925417,-3.0475335,14.222339,25.162767,meningioma
-29.936508,16.876831,-15.670067,5.5572977,meningioma
-33.532146,16.674473,-17.261969,4.1405463,meningioma
-16.414248,20.516321,-9.944166,-0.17203407,meningioma
-18.368723,16.538382,-9.065559,12.259759,meningioma
-28.259825,14.894851,-5.194284,-5.446748,meningioma
-26.61581,8.290045,5.5898123,-1.3969693,meningioma
-6.7263327,17.359467,1.4948001,13.078311,meningioma
-47.279263,-0.7823611,-8.332425,2.453898,meningioma
-7.6490192,11.3248825,5.4531355,12.1420555,meningioma
-28.54826,19.115847,-10.764572,-5.995693,meningioma
-20.535065,-0.6038464,6.9436135,7.211082,meningioma
-21.65468,4.1196575,2.9665291,10.217008,meningioma
-10.663522,10.283546,6.2747903,10.916585,meningioma
-7.7580333,8.998735,9.090637,9.9082775,meningioma
-10.822066,23.468092,-9.315963,21.575731,meningioma
-13.982556,2.4634533,10.272097,8.302559,meningioma
-15.232117,2.5019097,9.265652,7.965314,meningioma
-24.114561,10.65965,5.787576,-1.3214157,meningioma
-15.531058,9.327728,4.87036,8.965974,meningioma
-15.702281,7.4870663,6.15047,17.900412,meningioma
