feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,class
-23.689087,12.128718,6.1463957,-0.6102713,8.859199,-3.439009,0.9984691,1.4528486,1.7510532,4.1706543,meningioma
-28.952898,20.479916,-10.260825,-0.33307797,8.362867,-5.0003777,-6.661985,-16.69595,1.4096038,3.7882693,meningioma
-30.252066,17.657343,-6.929018,-0.9251933,10.518478,-5.4779134,-5.0618796,-18.168318,0.30166844,1.9467862,meningioma
5.752339,-13.172406,16.058601,4.215405,-7.434911,10.782614,-6.3665047,-4.354689,-3.977658,-1.213103,meningioma
7.081739,-13.956517,15.132835,4.4554324,-9.101507,9.8641,-6.096003,-4.986146,-3.4418764,-0.886115,meningioma
0.76354957,-15.494792,12.84506,4.443706,-9.34254,8.482651,-4.6217823,-4.927929,-2.9481995,-0.38513628,meningioma
-3.859204,-16.150589,12.025389,4.793308,-8.853417,7.359572,-3.5205524,-5.473951,-3.2138379,-0.08944273,meningioma
-7.544139,-16.385435,11.564875,4.40337,-8.035809,5.449931,-1.6727372,-5.913359,-3.46038,-0.26844966,meningioma
-10.882587,-17.458511,10.83259,4.236429,-7.286725,3.4279797,0.83525515,-5.5489874,-3.3012605,-0.20483486,meningioma
-5.3465986,43.075424,-16.593288,-11.044365,-15.522966,-5.071416,3.7315032,-5.654126,-12.5482025,-1.6709777,meningioma
-7.5113993,5.2881417,23.622961,-12.075848,14.016702,-10.1788225,6.750598,-4.611686,3.1932538,5.594314,meningioma
-17.910547,-0.9662869,23.657793,-7.546289,12.752096,-7.493296,4.2101874,5.357171,6.5443974,3.587657,meningioma
-10.528759,3.6429183,23.61413,-7.455902,10.517705,-5.6738157,1.5030308,11.197035,9.277996,3.5050352,meningioma
-27.683186,21.84848,-11.670574,-7.6308293,3.087988,-5.076989,-4.6363897,-13.894621,-8.144073,1.0240002,meningioma
-25.579908,26.955587,-15.980238,-6.46308,-0.7247144,-3.2111335,-6.1630626,-11.56436,-4.885219,2.2245715,meningioma
-22.62064,32.193806,-21.43321,-5.6160645,-7.6346927,-0.51708466,-8.160695,-4.557694,-0.964747,3.527674,meningioma
-26.672184,29.569595,-24.921238,-5.1707397,-18.061096,1.7363011,-8.052871,6.59347,2.0960956,3.4046564,meningioma
-25.397083,16.079994,1.8086568,1.1192509,12.52381,-4.172548,-2.955868,-5.5773582,2.2961488,-2.6071875,meningioma
-24.003355,18.451231,-0.1182654,1.4295099,12.348163,-2.9710774,-3.7309039,-5.4706683,2.9394531,-2.7166905,meningioma
-24.606407,20.004875,-2.838243,1.7287631,11.118233,-1.7996265,-4.6043634,-6.1007423,4.3479676,-2.4313602,meningioma
-20.86623,26.449753,-7.684623,2.3043401,8.497036,-2.259856,-6.015656,-8.954961,5.9838967,-0.57637846,meningioma
-23.058752,27.418253,-13.177517,2.0692253,2.5450306,-1.368884,-6.9037943,-7.3066235,7.7641006,2.7792473,meningioma
-19.261442,34.466156,-21.018543,2.1543863,-8.423589,-0.70621496,-8.042739,-2.3179834,7.244061,4.489918,meningioma
-18.632082,37.920456,-27.820467,0.8523499,-22.283907,1.2692338,-6.466344,7.718239,2.7739015,3.070256,meningioma
-31.623873,16.447294,-9.7107,1.8715057,4.025105,-3.3227391,-7.833764,-8.344844,4.6041903,4.089972,meningioma
-29.994738,17.507719,-7.9805126,1.2169281,6.8914294,-2.97535,-7.3365874,-10.111052,4.061072,3.0353947,meningioma
-43.29393,12.422969,-21.674332,-1.4291561,-20.408709,1.4276334,-3.7660685,12.226528,1.522585,2.0418942,meningioma
-16.820349,39.393147,-27.511751,1.6391498,-15.268848,-1.2935973,-11.650929,3.3013942,7.026518,5.193996,meningioma
-20.862865,37.20641,-30.55969,-0.19524793,-28.327093,1.2300931,-7.685387,14.47352,1.4491016,1.1072652,meningioma
-21.894123,-5.842678,1.4217124,23.332552,-6.8147554,16.758955,-4.246276,1.1735885,4.8867407,-4.0615683,meningioma
54.763954,32.61984,9.2037735,3.4685316,-5.199568,8.969693,4.409836,8.868947,0.6779138,5.344016,meningioma
-21.048279,-3.0643542,2.685857,24.156082,-8.379913,17.412544,-0.08626983,3.164027,8.959176,-4.139837,meningioma
-17.06335,2.710921,4.369313,25.92911,-6.9988837,17.29069,3.3227103,7.31871,15.854341,-5.1558704,meningioma
-18.537157,8.975307,4.3080754,24.240355,-3.8232641,12.566696,9.165972,11.004301,22.97593,-4.44693,meningioma
-24.167427,14.09061,-1.7235093,16.656284,-5.289573,5.2813964,10.299756,9.363746,20.798546,-1.0853866,meningioma
-44.58231,4.1307735,-6.0125775,-4.3395143,4.5343223,-3.9632466,-1.870934,-10.899856,-3.4742389,-0.67994815,meningioma
-29.188652,19.664778,-9.359765,-3.7521086,5.599138,-3.8367803,-4.2726502,-14.701828,-5.4705486,-1.0831524,meningioma
-34.681057,16.438036,-11.410998,-3.3998659,3.2220142,-2.0843115,-5.3054943,-11.969005,-2.354595,0.18845497,meningioma
-33.46621,19.578598,-15.656104,-2.5623336,-1.4281633,-0.10242183,-6.7021246,-7.7080417,1.4113908,2.046943,meningioma
-25.66836,28.205427,-18.90254,4.0544114,-4.4158278,-2.3334522,-6.921162,-5.5355535,9.817808,5.366972,meningioma
-29.813484,25.726845,-21.963728,2.4293737,-12.172113,-0.5925947,-5.1564617,0.7962735,7.4962916,4.317309,meningioma
26.897144,25.624096,14.81764,10.130746,0.745791,6.570183,-2.2523413,-7.384031,-0.95823157,1.1785774,meningioma
-31.615992,12.358892,-2.07747,4.1924963,6.9306946,-1.0010192,-1.1996685,-0.9656944,9.252886,1.1205684,meningioma
-28.911747,16.67912,-4.3060913,4.9706373,4.384695,-0.71559477,-2.3913438,0.4161927,10.916004,2.054394,meningioma
-30.470415,17.069279,-6.9028535,5.1595526,0.82420677,-0.9081346,-3.2724633,0.9157404,11.047537,2.6256843,meningioma
-28.833883,20.658493,-10.693592,5.3077674,-2.6402915,-1.6197466,-4.168278,-0.3592903,10.353469,3.271905,meningioma
-29.055243,23.376848,-15.590425,4.977392,-6.337553,-1.9788983,-4.5545015,-1.7391133,8.260339,3.9876046,meningioma
-27.03517,28.745338,-21.865297,4.103121,-13.594323,-0.84660465,-4.5443993,0.8566685,6.1824474,3.5567918,meningioma
-29.980297,27.815956,-24.77643,2.4248757,-23.589952,1.7465168,-3.7188191,8.964633,3.3816652,1.2279471,meningioma
-29.545635,13.532742,-5.4875946,-2.0939248,5.766791,-3.0316498,-15.188818,-0.3321827,1.4733489,-0.7786792,meningioma
-28.245228,14.513368,-6.3531036,-1.5353745,4.000325,-3.332449,-17.127396,1.1337953,2.843916,0.47319934,meningioma
-27.379566,15.945045,-8.023842,-1.1874257,2.0223348,-3.9122944,-18.271866,1.1491307,3.4534802,1.7542132,meningioma
3.7006862,52.460308,-17.481403,-12.030882,-15.230152,-0.9650335,1.3102745,2.5449147,-7.2694235,-8.309301,meningioma
52.102596,-5.0165772,4.9957633,-2.8220983,12.7058325,-23.863264,-24.020512,-21.269384,12.204033,8.38594,meningioma
119.17334,24.444984,-4.2875476,-11.753565,6.794285,11.557251,-15.708327,-33.379658,-5.829641,12.146083,meningioma
92.65595,9.050897,9.394789,-8.634645,12.018416,2.873282,5.704009,-9.842815,3.5425792,-0.48266497,meningioma
67.67993,15.242748,18.55505,16.60621,-6.539461,12.850918,-3.2077675,-3.6451771,2.196459,19.828022,meningioma
82.32892,-38.07627,-36.183163,11.497142,15.193563,10.220241,17.136288,17.038122,-11.567108,-1.8093534,meningioma
90.51616,-29.782946,-14.033815,-7.8424525,1.0332968,14.124382,17.188307,-30.458054,27.684486,-4.1097827,meningioma
85.30825,-56.266705,38.05987,18.519382,3.453304,-16.67872,5.8569226,-22.971891,-15.793211,-3.2568095,meningioma
4.142775,52.55979,-16.32614,-10.934986,-15.790383,-0.16059041,1.5571338,2.8480325,-5.917322,-9.290766,meningioma
57.252865,19.087297,6.2988477,0.21630165,-12.859616,14.777665,-7.175708,-20.866718,0.16557181,1.7250462,meningioma
120.951996,-19.009611,-34.51707,2.6826112,20.99754,-15.441645,-8.0822935,21.902475,-3.2148826,17.23596,meningioma
-33.879265,7.0616837,-6.86252,8.829655,-0.57483983,4.73276,-1.4930072,1.0794228,7.6734676,7.9236293,meningioma
-14.461693,19.352022,-6.136633,16.652853,9.227493,8.9758625,-2.2955415,-4.893786,0.30812505,-0.59463453,meningioma
-23.99413,11.741452,-5.156413,12.462338,-0.8833816,9.956118,-0.0981424,3.3894138,6.2795095,-6.783071,meningioma
-16.305641,-8.600887,13.350792,11.258822,-1.854649,4.4660406,1.4419363,3.591958,-10.935396,-6.974666,meningioma
-21.498007,-11.512618,12.300401,9.351767,-3.0351052,5.3976254,0.8119173,3.8718328,-9.277219,-6.29503,meningioma
-12.871799,-4.1685853,14.330434,8.177267,-0.3198283,5.866141,-1.556342,4.5992174,-7.3203297,-5.3791623,meningioma
-11.873485,-1.009612,15.643314,8.641583,3.426307,6.85886,-0.98240083,4.571063,-5.7411013,-7.737542,meningioma
-13.101052,19.63035,-9.244118,22.810318,-0.6882262,13.704393,1.0521832,0.5854235,8.809458,-0.58598,meningioma
-11.475765,18.062452,-6.240812,22.559837,6.644031,12.358927,0.08205113,-5.1201425,3.5858994,-0.49088353,meningioma
-24.745808,6.681271,-2.2487595,17.054213,11.107344,8.155298,0.40805677,-6.9546366,-0.2726663,-1.4935323,meningioma
-15.997656,10.1078005,1.9934634,18.20114,14.731125,6.3214664,1.7790871,-9.69504,-5.0978904,-4.264766,meningioma
-13.971251,9.460043,5.8254704,16.020487,14.617118,4.0772924,2.9559436,-6.7245054,-9.467461,-5.5379686,meningioma
-18.691082,13.110462,-1.9802092,14.442169,12.435775,6.5466237,-1.2522578,-7.151923,-3.015135,-2.622375,meningioma
-7.9192643,10.3061905,10.913119,12.624961,13.931885,-1.0213609,5.9963956,-2.1958845,-9.490699,-5.523116,meningioma
-13.420036,14.750588,6.092628,6.0380087,9.936641,1.0826874,7.1533575,-6.358671,-6.2595186,-4.261029,meningioma
-12.246645,12.394725,7.231812,7.2730875,8.773447,1.8643278,6.019781,-5.351958,-7.890535,-4.4769955,meningioma
-12.164441,16.07655,2.4948242,6.5701184,6.4794607,2.4240186,6.565223,-7.496262,-11.955813,-2.9508514,meningioma
-15.039406,18.987932,-3.584498,6.5936594,2.6437895,6.163418,10.022728,-9.718298,-13.90617,-3.1717517,meningioma
-17.606884,20.3809,-7.7525377,6.7772717,0.12977034,8.4518795,8.60357,-8.546818,-10.771159,-2.2835078,meningioma
-22.244022,19.34639,-11.288635,7.2801385,-4.924624,11.37802,9.303432,-3.0398388,-4.639668,-1.9795521,meningioma
-13.450389,14.907914,-5.455239,24.43212,2.9061582,10.903592,-2.7308698,-1.5373721,8.019066,6.9571667,meningioma
-15.9136715,10.857246,-3.30036,23.457565,8.623952,8.110918,-3.7386744,-5.6384926,4.468951,5.981925,meningioma
-17.16286,14.809966,-9.846148,27.124132,-4.538142,13.609852,3.0263162,4.266624,7.0814266,1.9732236,meningioma
-19.454393,10.584904,1.8230671,12.639358,13.7478285,4.637751,0.028047526,-7.082064,-4.568365,-4.3129,meningioma
-14.248485,15.3459425,-7.4588747,28.036972,0.33576512,12.172234,1.9253769,1.7234824,6.010635,2.5008621,meningioma
-19.051702,16.89685,-4.979528,13.079814,8.577601,6.647558,-5.470494,-3.9701638,7.5076623,-1.9088434,meningioma
-13.881867,19.335882,-2.447857,13.324086,11.656053,6.443872,-5.3967657,-6.62603,2.2524576,-4.2974563,meningioma
-22.203976,10.848556,0.113031596,10.242208,10.93107,4.6400685,-4.2372155,-4.7809806,-1.4451802,-5.3320956,meningioma
-13.839554,14.141696,2.8182683,11.593856,13.610566,3.1376321,-3.9342325,-6.55759,-3.2950196,-6.8479095,meningioma
-10.517878,6.18477,4.004203,20.998312,8.81465,4.2529826,-1.9758818,-3.9478977,-8.011916,-9.614554,meningioma
-23.780071,4.632326,6.132849,11.968243,14.890254,3.3579879,3.4161632,-8.680901,-6.550119,-3.6451259,meningioma
-13.182187,12.870164,7.1895256,12.660195,16.133688,4.5555434,4.6421695,-8.098875,-7.691887,-4.7711644,meningioma
-9.090217,18.933605,5.5382547,10.012375,16.111181,3.9192042,3.5933475,-8.138236,-6.8461304,-5.392424,meningioma
-13.698914,20.423647,0.74259794,8.273745,14.410062,3.9517226,4.929564,-11.721604,-4.3407297,-3.426977,meningioma
-16.252235,15.000782,-1.4869754,13.710376,11.312354,4.9527593,0.13639005,-10.23402,-2.50548,2.1359932,meningioma
15.126536,-9.766368,16.23724,17.261662,-5.1064854,-10.274305,-4.870534,3.9725292,-24.781813,-7.4113603,meningioma
12.6720705,-14.950434,16.853582,14.5961275,-11.766446,-10.948875,-2.5532382,6.8765106,-22.815569,-7.5720067,meningioma
5.2483974,-18.033909,13.32376,10.668626,-16.61468,-10.777782,-0.3712642,5.386861,-18.00118,-5.160548,meningioma
12.386259,-21.63633,12.090207,9.949362,-20.861475,-14.207624,3.953522,1.9416586,-8.492894,-2.680197,meningioma
-1.3925948,2.9278514,21.18225,0.92235506,5.275935,-2.1476185,19.962069,2.4945452,-10.524256,2.9792225,meningioma
-5.3217583,0.39086056,19.210491,-0.5800915,4.055421,-1.2335949,18.600836,1.7315519,-9.710628,3.3507361,meningioma
6.8214483,5.5288935,20.82242,0.88956517,4.155556,-0.27801058,21.581778,1.7759793,-7.385412,2.3957531,meningioma
8.439602,8.364961,19.665682,0.632824,4.205198,-1.14656,23.274317,1.7535796,-5.774845,2.4868326,meningioma
-15.395862,21.916182,-2.530424,-0.12677847,7.7555437,-3.8062484,3.3139367,-9.769782,-5.5455375,-1.5788823,meningioma
-9.751364,20.26998,3.8879173,-2.5597835,6.4979806,-4.160259,9.26771,-4.2873373,-4.6474214,-2.5194876,meningioma
-18.949806,18.186718,-7.8719015,14.580267,5.7734585,7.5795007,3.0030801,-7.432629,3.0666487,5.7207575,meningioma
-12.137568,13.477501,6.9276266,-4.881096,5.6326423,-1.159407,10.810676,-1.2993647,-1.8150597,-1.3332283,meningioma
-14.54083,8.270143,7.3209248,-6.6601033,4.4455357,2.46841,9.86177,-2.761658,0.14060046,-1.1986737,meningioma
-26.183517,16.784313,-11.537551,8.832266,-0.77391404,5.7397227,-2.2790022,0.44954988,8.3998,4.10535,meningioma
-22.692894,17.3761,-9.2116375,10.59022,4.246839,5.244396,-2.668055,-3.5055711,4.860685,3.4674704,meningioma
-22.417505,14.056002,-4.931653,13.296498,8.134161,7.4920344,0.772939,-5.4045935,2.6258821,1.6691861,meningioma
-19.475567,14.909051,-3.072276,12.902363,9.966499,5.6262784,0.6626562,-5.8593698,0.4616757,0.9509414,meningioma
-23.015797,10.737743,-1.6707277,12.096852,10.132369,4.862648,0.610839,-6.102285,-3.2097945,1.2022078,meningioma
-16.69688,26.490469,-9.939687,6.578614,5.0457387,1.8517952,-4.6936393,-1.3100761,8.677246,2.205345,meningioma
-10.325342,25.063053,-1.8590149,8.952973,12.718553,2.5661123,-2.9844155,-5.3576403,6.0748463,-1.0488584,meningioma
-9.072634,19.35444,4.9081497,8.306875,15.778523,1.9616559,-0.20189846,-6.89222,1.6442107,-3.0317013,meningioma
-22.837729,18.668392,-13.671507,12.102727,-5.211209,7.184627,4.8167844,1.1238565,6.1520643,6.500474,meningioma
-1.5020185,18.062634,12.100047,7.7081227,18.822407,1.6030197,4.0541344,-6.5394855,-1.3399644,-4.105245,meningioma
-31.732763,11.041948,-8.30288,5.425589,5.964249,4.5732536,0.4958702,-5.906371,3.645009,2.1598794,meningioma
-33.03249,12.630269,-12.409092,3.9277115,0.7728138,3.232558,-1.018233,-2.7875063,4.349868,3.1715817,meningioma
-36.098194,11.825229,-15.036761,2.7635446,-5.708983,3.233266,-0.8158474,1.674601,3.2377474,2.8373666,meningioma
-39.130962,13.675172,-19.264187,-2.0143666,-13.153685,0.47220835,-4.6188564,5.576773,0.9371439,1.8981649,meningioma
-0.72581595,13.921505,9.390722,23.056143,22.300407,6.715649,-6.9462776,-5.761594,-5.1907067,-7.4562373,meningioma
-9.88421,6.0841007,9.876529,17.73684,17.920864,2.174788,-5.522412,-3.4232736,-9.146169,-8.057762,meningioma
-17.976692,14.664932,-7.306092,19.456928,2.5110745,9.185834,-4.52351,0.52105874,10.141176,2.3399773,meningioma
-11.536398,15.205815,-3.4995782,21.783604,8.652849,9.581188,-6.5573316,-2.444401,4.6761737,0.10694422,meningioma
-12.582684,11.818533,0.9077406,18.675518,12.2079935,6.2779045,-7.675099,-3.1403441,-0.2952686,-0.82459706,meningioma
-10.781341,8.797287,5.041232,-5.441178,3.6109402,-1.1514194,13.4748745,-1.1476024,-5.5306096,0.32314518,meningioma
-7.9682307,8.794551,6.4020395,20.591892,12.529744,6.603378,-6.7086806,-0.8508855,-5.447833,-2.9898055,meningioma
-11.714798,2.9187188,8.748327,17.563929,10.129788,4.3317413,-7.199874,1.8093678,-9.793815,-3.9031374,meningioma
-16.965567,-2.0539553,9.363583,13.63847,7.369052,0.66130555,-5.081346,1.7326273,-10.36281,-3.155549,meningioma
-12.792835,-2.6391025,12.521551,14.113477,7.9480643,0.5408267,-3.037407,1.38505,-12.34331,-3.7723625,meningioma
-22.108898,1.8576882,0.5196248,19.455875,9.313982,7.8267307,-1.9524,-4.354872,-1.3695211,-1.607277,meningioma
-7.3600006,14.248651,0.62185967,23.000757,12.0659485,7.759674,-4.120781,-6.5844336,2.4236088,0.5249941,meningioma
-11.321448,19.168196,-1.4740249,19.419132,11.940231,8.464697,-3.8395922,-6.8363266,8.687851,1.8466129,meningioma
-7.8912396,13.615088,4.2623286,21.97382,15.818382,7.451155,-1.5381505,-3.134255,-3.2081985,-0.8838068,meningioma
-6.935676,9.19316,6.5138006,22.828209,14.654918,7.810608,2.2223876,-4.438961,-6.253828,-2.5736496,meningioma
-11.499048,4.361316,8.588614,20.320976,12.981049,7.146124,2.3592732,-3.0944707,-7.400125,-3.0390658,meningioma
-14.236643,9.621415,3.9702525,-3.4115906,3.862034,-1.9176468,14.0424595,-2.0928142,-4.5824347,0.7962932,meningioma
-10.058167,5.585772,8.271281,20.710333,12.9071245,8.355841,2.4456713,-3.3683956,-7.9952645,-1.8584456,meningioma
-17.14958,5.450963,5.327556,17.265476,12.882829,7.4782257,1.4292197,-3.740919,-5.136828,-3.1756964,meningioma
-15.239895,10.996444,2.9108498,19.506544,14.191981,10.275899,2.628683,-6.165394,-0.38646507,-2.179378,meningioma
-18.810406,14.119369,-3.9991548,19.21049,9.257237,10.457284,2.8429728,-7.0212774,3.5401235,1.7019296,meningioma
-21.731236,15.944316,-9.77019,18.306864,0.34018293,10.994246,5.630753,-3.1665685,7.7440133,4.924297,meningioma
-27.489687,3.7601364,-1.783439,19.302246,3.386848,10.517585,2.7319372,2.8526578,4.6305146,6.448194,meningioma
-22.413961,6.1483693,-0.4975336,20.397976,5.6537313,9.917705,3.5323567,1.4447098,5.3072286,6.150691,meningioma
-26.644424,4.5322995,-1.7395247,18.495583,6.2010946,9.256213,2.8514361,-0.39378443,3.74918,5.069945,meningioma
-11.47687,14.279684,2.79059,-1.6316752,2.6736095,-2.8783162,15.276627,-2.5085304,-5.0211368,-0.17368028,meningioma
-19.024214,13.142315,-1.6867368,-1.2225084,-0.73399067,-3.355593,12.948007,-4.2555037,-6.66665,-2.183229,meningioma
-24.195513,11.098901,-4.4852443,12.482038,5.5325255,7.086642,-2.6975868,-2.5767212,4.3192334,8.895213,meningioma
-15.882875,18.76635,-6.2147827,-0.52407885,-2.8853014,-1.5394268,11.409859,-6.9507957,-9.929096,-4.0864606,meningioma
-22.164188,15.598411,-10.034237,2.7018633,-4.2683125,3.6772459,10.29942,-6.2627172,-12.057654,-4.14954,meningioma
-13.844401,17.111683,-2.2462485,10.9279785,10.469043,4.1393085,2.2189436,-12.297505,-1.3477843,0.77190006,meningioma
-17.450079,13.313868,-0.2604765,9.141959,11.322855,3.0553622,2.7292714,-11.423494,-3.282148,0.31476521,meningioma
-15.261541,14.146949,1.0306749,8.605964,11.12142,1.870651,3.8486462,-10.995478,-4.715405,-0.049794875,meningioma
-15.335623,12.884121,2.569207,8.074741,10.417526,1.3570251,5.0208383,-9.611162,-6.964507,-0.24076839,meningioma
-14.308629,20.33372,-5.567183,15.696183,7.1964636,8.930175,6.590157,-11.485517,-0.0777473,-0.7075359,meningioma
-17.927162,21.499838,-11.811157,14.295504,-5.622617,12.203079,8.355126,-0.12833413,4.920768,0.5682943,meningioma
-19.77419,23.510103,-16.953953,12.362424,-19.470215,12.846608,11.260722,9.540494,2.9126558,-1.7309636,meningioma
-26.788635,20.093496,-17.635096,10.482208,-24.422934,12.281119,10.193332,12.314999,-4.3920255,-3.890547,meningioma
0.16412534,-16.227554,8.83788,26.816137,-1.422179,-1.7005668,-5.5040383,2.659829,-13.8005295,2.3480666,meningioma
-8.194264,5.3710546,11.087846,-2.5432549,1.5914873,1.8736112,9.156938,1.9142421,-1.0386419,-1.4379433,meningioma
-11.297153,-0.81121725,10.9466715,-2.3411841,0.8743422,4.505577,11.208763,-1.2715542,-1.0391439,-0.84165716,meningioma
-2.725347,1.1338592,13.593232,-3.4882345,0.3663175,7.2735744,10.962027,-0.96213394,-1.5353138,-0.5215166,meningioma
-1.3574117,0.1061605,14.291163,-4.602714,-1.9342929,7.2222304,8.390013,2.088139,-1.5397215,0.18403059,meningioma
-2.8764112,5.456579,12.36187,-6.5317664,-1.0910171,3.0235326,11.678039,0.22900322,-2.517653,-0.79102075,meningioma
-16.726873,6.121928,8.625005,-4.2397146,-1.2095715,0.91702586,16.585632,0.7228207,-1.9579885,-2.82653,meningioma
-16.219627,12.620883,4.7705965,-2.5125008,-0.43936872,-1.9443442,14.336017,-0.77027035,-7.734257,-4.848285,meningioma
-4.6963935,4.2074404,15.128595,4.9267564,10.460271,-10.00142,2.0286813,0.07292817,-13.580477,3.2675653,meningioma
-12.962432,8.5618925,7.3584037,4.5309644,14.336051,-7.8263483,1.0279051,-7.512169,-14.370052,1.6606655,meningioma
-23.864037,10.993842,-2.3656824,-3.612409,-1.102847,-0.7266876,9.52558,-2.2541943,-4.542533,-1.8440067,meningioma
10.715196,-11.670298,9.583105,28.510641,-5.018447,-2.2675164,-2.4526875,1.94822,-16.309778,1.5063667,meningioma
-25.46814,8.986777,-0.45793244,-5.1755357,-0.5968455,-1.899676,10.956314,0.20589891,-3.0158753,-0.1912448,meningioma
-24.390032,8.687673,0.9677754,-6.2710466,0.22704856,-1.8609934,11.918011,-0.20689404,-2.1850486,0.70369536,meningioma
-18.38888,11.709769,1.6966168,-7.0274506,0.5563051,-1.5822977,12.670093,-1.8326114,-3.3331778,1.3822685,meningioma
-17.218435,10.632926,2.2567074,-7.4151297,0.35902318,-0.7872952,12.417406,-1.8554039,-3.971491,2.3747792,meningioma
-18.852448,18.27491,-4.9052296,4.176748,3.3267417,2.3481283,8.3069935,-8.341749,-8.249082,-5.7740984,meningioma
