feature_1,feature_2,class
-1.8911012,-27.42452,pituitary
-0.98680645,-28.530823,pituitary
-0.8526425,-28.886366,pituitary
1.609006,-28.054987,pituitary
12.743687,-30.550869,pituitary
8.941894,-24.55312,pituitary
7.9653068,-25.588821,pituitary
6.260959,-24.933712,pituitary
-10.027578,-28.338577,pituitary
4.975096,-25.03216,pituitary
6.8951817,-23.561989,pituitary
-2.471609,-32.964832,pituitary
10.781293,-30.315577,pituitary
6.659058,-31.883423,pituitary
4.224122,-33.632675,pituitary
10.606171,-30.031954,pituitary
5.6914773,-33.713093,pituitary
9.197842,-30.65545,pituitary
0.63974756,-31.807388,pituitary
16.37436,-10.468488,pituitary
0.90531677,-32.18516,pituitary
-8.484061,-33.643818,pituitary
19.09452,-32.75296,pituitary
19.619957,-34.386322,pituitary
13.72846,-34.51091,pituitary
9.729506,-33.454914,pituitary
-7.6047416,-12.41209,pituitary
13.414667,-29.570368,pituitary
15.027198,-26.996971,pituitary
11.262137,-26.3792,pituitary
-7.8964133,-32.348743,pituitary
2.304356,-32.767628,pituitary
-10.481794,-34.725014,pituitary
-4.7127366,-32.838455,pituitary
5.193777,-34.040764,pituitary
13.8660345,-32.940613,pituitary
10.606028,-32.573868,pituitary
-8.473427,-13.171331,pituitary
-12.601547,-14.246104,pituitary
22.945795,-28.410868,pituitary
26.914293,-23.953236,pituitary
22.276598,-25.377752,pituitary
22.276598,-25.377752,pituitary
16.433945,-26.39774,pituitary
7.4954863,-27.529501,pituitary
9.084531,-26.512014,pituitary
16.103607,-24.47269,pituitary
15.806402,-21.80178,pituitary
21.30287,-21.373577,pituitary
-13.588752,-14.178288,pituitary
8.043237,-40.35216,pituitary
5.465399,-40.882736,pituitary
12.150049,-39.956463,pituitary
31.215826,-24.299393,pituitary
25.910446,-26.191933,pituitary
23.63457,-26.968046,pituitary
27.021183,-25.475588,pituitary
33.41057,-23.740248,pituitary
10.520351,-30.67514,pituitary
3.4353566,-33.5639,pituitary
-17.153446,-14.549714,pituitary
5.8132086,-33.78503,pituitary
4.5358024,-33.212646,pituitary
19.577099,-29.464483,pituitary
8.107318,-31.338476,pituitary
8.686016,-32.772278,pituitary
9.668157,-34.069138,pituitary
8.364969,-23.954802,pituitary
12.239786,-13.096691,pituitary
17.057178,-13.238608,pituitary
9.953556,-6.668287,pituitary
2.56466,-18.039648,pituitary
5.3508987,-10.005769,pituitary
7.3192487,-10.741636,pituitary
2.2476792,-13.272978,pituitary
-2.1777399,-14.37196,pituitary
4.599452,-13.259855,pituitary
9.886614,-9.706855,pituitary
9.517463,-10.37091,pituitary
13.096631,-9.735271,pituitary
15.325812,-23.162333,pituitary
13.364263,-24.037706,pituitary
1.684425,-20.027971,pituitary
13.425775,-5.6241226,pituitary
20.674683,-7.7862263,pituitary
24.176847,-10.82071,pituitary
29.458805,-12.9644985,pituitary
16.009644,-19.997847,pituitary
18.471066,-23.456995,pituitary
10.969151,1.428236,pituitary
7.376579,-3.0642836,pituitary
10.561389,-3.8875568,pituitary
6.0386596,-6.6882534,pituitary
-6.895689,-23.547728,pituitary
4.8667245,-6.93774,pituitary
2.7318184,-9.912751,pituitary
13.321404,-8.205894,pituitary
3.9418294,-11.734545,pituitary
3.584838,-13.927797,pituitary
10.503633,-13.189372,pituitary
4.075069,-16.426085,pituitary
11.228837,-29.239357,pituitary
15.440869,-29.384,pituitary
17.149103,-27.70375,pituitary
5.6410904,-20.245356,pituitary
12.207152,-28.321909,pituitary
1.5942436,-21.235022,pituitary
8.05467,-13.801895,pituitary
10.107886,-15.150026,pituitary
10.62787,-15.800661,pituitary
16.057285,-15.313828,pituitary
15.136609,-16.594357,pituitary
14.375161,-16.510025,pituitary
13.424956,-19.66004,pituitary
2.041463,-26.26187,pituitary
4.831765,-21.35215,pituitary
18.240168,-24.001709,pituitary
19.443985,-26.960669,pituitary
16.057064,-26.484062,pituitary
25.256626,-25.29895,pituitary
20.64882,-17.977135,pituitary
8.506098,-23.43781,pituitary
28.764168,-19.908257,pituitary
13.669775,-24.984674,pituitary
14.7750225,-24.813114,pituitary
14.967415,-25.293407,pituitary
3.0416324,-23.740679,pituitary
15.929814,-25.351217,pituitary
7.7475133,-11.983848,pituitary
15.419426,-10.704676,pituitary
1.0651386,-17.345806,pituitary
2.0872824,-18.215754,pituitary
12.453423,-15.893655,pituitary
5.8977575,-21.198557,pituitary
13.069885,-9.473414,pituitary
11.192369,-12.497744,pituitary
11.192369,-12.497744,pituitary
-0.5016901,-24.950325,pituitary
10.776821,-15.445697,pituitary
1.2712429,-20.444002,pituitary
4.5503874,-20.7639,pituitary
2.7404802,-21.846718,pituitary
9.107844,-20.601671,pituitary
1.713634,-22.591444,pituitary
11.138697,-14.544653,pituitary
13.120817,-14.801273,pituitary
15.851737,-16.394014,pituitary
17.419739,-19.047226,pituitary
-8.96621,-14.969181,pituitary
-0.8384855,-18.127289,pituitary
14.361844,-21.071419,pituitary
13.685245,-19.21021,pituitary
8.007395,-42.323124,pituitary
12.527681,-40.69583,pituitary
10.984735,-27.054527,pituitary
-2.3441446,-30.61045,pituitary
-1.3018055,-32.913044,pituitary
2.4928608,-31.190489,pituitary
2.4928608,-31.190489,pituitary
22.310764,-18.898525,pituitary
29.993467,-9.935737,pituitary
16.66456,-21.82296,pituitary
16.469788,-25.645494,pituitary
22.531322,-22.843372,pituitary
14.962007,-24.42632,pituitary
14.655567,-21.006193,pituitary
1.7737838,-29.956093,pituitary
-2.502885,-32.07568,pituitary
4.394321,-30.931282,pituitary
1.578393,-30.90013,pituitary
8.083088,-27.029516,pituitary
34.67026,-8.681626,pituitary
6.665318,-29.798105,pituitary
7.451682,-28.378828,pituitary
7.267705,-29.313824,pituitary
6.7764707,-27.410116,pituitary
25.64406,-32.622704,pituitary
21.166351,-30.976309,pituitary
20.85958,-36.79754,pituitary
18.177635,-31.295698,pituitary
18.259218,-34.795,pituitary
23.870354,-23.690218,pituitary
5.658935,-13.397597,pituitary
24.09207,-26.388454,pituitary
19.922865,-28.251932,pituitary
17.370987,-29.985142,pituitary
19.857563,-28.380348,pituitary
22.752613,-25.34433,pituitary
10.310695,-35.043095,pituitary
3.8256867,-36.20994,pituitary
4.2787914,-37.06826,pituitary
-17.277494,-35.47536,pituitary
-20.26177,-36.988705,pituitary
5.742987,-12.4146185,pituitary
-14.218198,-37.01558,pituitary
24.402975,-25.69905,pituitary
24.484915,-26.8671,pituitary
8.855507,-29.456717,pituitary
22.935862,-20.1122,pituitary
12.962889,-23.993925,pituitary
24.031382,-19.712126,pituitary
13.74997,-20.391777,pituitary
29.985508,-27.0206,pituitary
25.934942,-25.422026,pituitary
11.577408,-13.229717,pituitary
2.8129904,-33.767906,pituitary
-0.23270485,-34.40105,pituitary
6.7277994,-27.099857,pituitary
1.6340725,-29.699226,pituitary
3.4424753,-31.571218,pituitary
6.009069,-30.444859,pituitary
18.67814,-29.168324,pituitary
-0.76090777,-32.513657,pituitary
-4.9457455,-32.99655,pituitary
16.24849,-29.93363,pituitary
13.689061,-12.484055,pituitary
6.7014585,-20.084255,pituitary
0.3902294,-24.146189,pituitary
-0.73871225,-27.204334,pituitary
-2.2008295,-25.041882,pituitary
-0.32475775,-21.621878,pituitary
9.759082,-25.19469,pituitary
5.1549363,-27.846212,pituitary
-3.9223316,-30.051577,pituitary
2.7458417,-27.505878,pituitary
-1.3235896,-15.527182,pituitary
10.149044,-14.39526,pituitary
22.630684,-13.608387,pituitary
13.757946,-18.952646,pituitary
12.822254,-20.776396,pituitary
14.132058,-22.56523,pituitary
17.731323,-23.019506,pituitary
16.409286,-23.468885,pituitary
15.731129,-25.024977,pituitary
12.214717,-9.27754,pituitary
18.582136,-7.8165154,pituitary
3.5069714,-13.413442,pituitary
12.440276,-13.510915,pituitary
12.762893,-9.442766,pituitary
14.361657,-11.677959,pituitary
15.345833,-13.565351,pituitary
19.22284,-12.973946,pituitary
19.562403,-13.123843,pituitary
2.1583738,-10.701004,pituitary
11.614602,-7.6498065,pituitary
8.68736,-8.348872,pituitary
8.352364,-14.82053,pituitary
13.811186,-16.022514,pituitary
3.9251137,-13.63831,pituitary
17.234783,-14.488801,pituitary
24.565094,-16.30029,pituitary
11.023261,-18.157484,pituitary
13.868756,-13.207269,pituitary
14.77929,-13.908238,pituitary
0.28975457,-19.750017,pituitary
6.192639,-18.470741,pituitary
17.12861,-15.267083,pituitary
18.637302,-19.996513,pituitary
24.33052,-19.805237,pituitary
2.260893,-11.134355,pituitary
12.868411,-12.079027,pituitary
2.2532344,-25.689783,pituitary
-7.7965083,-10.955322,pituitary
-0.31925353,-9.422596,pituitary
-3.042447,-11.895027,pituitary
15.759438,-18.401728,pituitary
22.828102,-16.276382,pituitary
25.236485,-17.356756,pituitary
27.00472,-17.370998,pituitary
7.0035872,-16.100035,pituitary
14.273655,-14.6644,pituitary
10.850793,-14.844274,pituitary
23.530191,-11.651995,pituitary
19.797413,-13.9030285,pituitary
19.350996,-13.487139,pituitary
17.225851,-15.465313,pituitary
15.082113,-17.774366,pituitary
22.285858,-14.755001,pituitary
18.221727,-15.337772,pituitary
14.751487,-17.111418,pituitary
21.651943,-14.740986,pituitary
6.682324,-19.76234,pituitary
16.491205,-13.251753,pituitary
5.6959105,-9.646851,pituitary
13.3980875,-10.135484,pituitary
13.33372,-12.412492,pituitary
6.6904655,-16.17968,pituitary
10.665277,-16.06706,pituitary
-4.232104,-21.229403,pituitary
14.000387,-19.14392,pituitary
11.57886,-19.433666,pituitary
1.1113896,-21.814892,pituitary
4.314512,-20.747728,pituitary
6.009317,-18.683764,pituitary
-0.27531636,-22.035046,pituitary
11.025502,-18.817993,pituitary
14.7897,-12.612823,pituitary
13.031804,-14.436261,pituitary
13.822311,-14.028771,pituitary
-23.55828,4.908126,pituitary
-20.029276,5.591006,pituitary
-17.843998,5.9270797,pituitary
-21.962666,1.5272061,pituitary
-22.330309,-0.014240057,pituitary
0.7678572,-21.295162,pituitary
13.036165,-8.472582,pituitary
6.0301876,-12.080265,pituitary
5.814133,-12.667371,pituitary
11.881396,-14.103763,pituitary
-28.72546,10.360758,pituitary
-34.21873,6.7264543,pituitary
-37.949905,3.135744,pituitary
-34.173027,5.691552,pituitary
-9.93309,-8.057141,pituitary
-7.5703416,-6.308308,pituitary
10.980351,-19.397564,pituitary
-12.512445,-8.489558,pituitary
-6.3288045,-6.9950137,pituitary
-2.2163887,-5.6850576,pituitary
-21.220787,6.606084,pituitary
-18.431871,8.349758,pituitary
-18.689634,7.3101487,pituitary
-17.401619,1.36611,pituitary
-13.722924,2.5310597,pituitary
-11.263087,2.954574,pituitary
-8.912069,3.3746772,pituitary
12.986044,-15.209632,pituitary
-6.4732547,-14.282097,pituitary
2.7800672,-10.503039,pituitary
9.489418,-14.633258,pituitary
-36.211582,10.071915,pituitary
17.463526,-21.580761,pituitary
17.463526,-21.580761,pituitary
17.463526,-21.580761,pituitary
7.2826543,-16.410221,pituitary
-8.080577,5.346449,pituitary
18.295652,-32.161903,pituitary
12.882935,-33.006424,pituitary
22.85246,-30.465221,pituitary
20.804667,-28.807888,pituitary
28.017181,-28.493256,pituitary
18.89371,-29.06119,pituitary
18.89371,-29.06119,pituitary
13.40242,-15.183314,pituitary
18.89371,-29.06119,pituitary
12.180127,-31.67321,pituitary
10.183711,-30.193844,pituitary
6.8921914,-16.842997,pituitary
-8.439985,-22.949121,pituitary
-6.0664487,-22.110224,pituitary
13.33442,-31.787271,pituitary
8.5002,-7.2433176,pituitary
1.2452114,-31.649555,pituitary
7.7088656,-32.18701,pituitary
6.9286423,-28.495583,pituitary
10.063378,-28.769466,pituitary
11.432086,-31.623388,pituitary
11.075276,-29.08332,pituitary
-12.395286,-12.209497,pituitary
-4.2348266,8.2154255,pituitary
11.562471,-16.551075,pituitary
-12.978787,-16.123098,pituitary
-3.2103932,8.995659,pituitary
-3.8796878,8.724086,pituitary
-8.582378,-11.932062,pituitary
-12.090653,-14.484284,pituitary
-8.270918,-12.57468,pituitary
-9.008142,-12.880919,pituitary
-37.60795,-13.733164,pituitary
-1.0514389,-11.106748,pituitary
-31.838514,-10.887631,pituitary
-35.735256,-13.460287,pituitary
-16.6844,-2.3477962,pituitary
7.2531404,-22.97628,pituitary
3.1242,-21.681293,pituitary
-10.044892,-23.443676,pituitary
5.7196217,-13.7561455,pituitary
1.0095083,-14.654132,pituitary
-0.03769046,-13.996268,pituitary
-3.0685725,-15.17032,pituitary
-8.659583,-14.396512,pituitary
-4.5799265,9.534458,pituitary
-10.632554,4.2177863,pituitary
-6.9725804,4.576005,pituitary
-20.197243,-4.9989085,pituitary
-20.537304,-7.4639745,pituitary
16.27158,-9.807136,pituitary
-13.390781,11.945358,pituitary
-10.807331,12.625199,pituitary
-18.169498,6.5883226,pituitary
3.9960406,-23.372332,pituitary
11.643575,-21.270958,pituitary
6.107248,-21.624725,pituitary
-20.150215,6.0950537,pituitary
-11.099623,11.884405,pituitary
7.99506,-15.17277,pituitary
-16.809532,8.365594,pituitary
-0.46382466,-9.236137,pituitary
-2.54802,-9.010608,pituitary
-13.374249,-14.119464,pituitary
-9.724014,-13.792971,pituitary
-6.4697576,-13.04942,pituitary
-6.367635,-13.541688,pituitary
11.422381,-16.399,pituitary
2.9268622,-15.694884,pituitary
3.5905664,-12.318053,pituitary
5.8886247,-10.120939,pituitary
-9.445581,2.1559978,pituitary
-5.01621,4.022855,pituitary
-5.2077947,3.7406118,pituitary
-2.4166899,-7.8924775,pituitary
-15.886762,-11.919617,pituitary
2.269005,-19.976778,pituitary
1.9322122,-3.4665873,pituitary
5.8673244,0.352836,pituitary
0.42903134,-0.2707193,pituitary
9.992332,-17.352072,pituitary
7.965873,-17.26433,pituitary
-2.3027005,-17.966896,pituitary
2.3277612,-16.254507,pituitary
13.841304,-19.518091,pituitary
-8.26685,-20.046099,pituitary
-10.465469,-2.3078806,pituitary
-11.194835,-3.2288013,pituitary
-14.896493,-7.438157,pituitary
-14.648978,0.7929901,pituitary
-9.945479,4.9606338,pituitary
-26.343998,6.7816978,pituitary
-27.86131,5.5790825,pituitary
14.149344,-21.866957,pituitary
10.559654,-17.171114,pituitary
-16.467836,-0.3604238,pituitary
-22.195953,-4.2970595,pituitary
-9.630019,1.9795306,pituitary
-7.4450235,3.050411,pituitary
-17.839808,-4.677432,pituitary
-6.53612,1.9388427,pituitary
14.470291,-23.466724,pituitary
-15.767235,-5.69321,pituitary
-15.423944,-6.876856,pituitary
-1.4493641,-0.85962653,pituitary
6.6403284,2.4093432,pituitary
-10.376469,5.264742,pituitary
-12.129092,1.2413969,pituitary
-30.562513,0.17870279,pituitary
-24.629976,-0.6297099,pituitary
11.63038,-16.047907,pituitary
13.295833,-25.953684,pituitary
-23.809227,0.0030445708,pituitary
-2.9670057,-17.815582,pituitary
-8.618492,-20.218615,pituitary
-9.294119,-20.904314,pituitary
-6.0636697,-18.57086,pituitary
-3.080885,-16.926548,pituitary
-4.903535,-16.955378,pituitary
5.032954,-41.11171,pituitary
-4.343238,-14.4731045,pituitary
5.0413146,-11.216416,pituitary
-12.707858,-6.7635007,pituitary
0.38560492,-0.123690575,pituitary
-6.9355054,-2.794757,pituitary
-2.4813466,-0.4941831,pituitary
-8.235937,10.00823,pituitary
-7.2904873,10.694583,pituitary
4.559973,-42.01321,pituitary
-7.338192,11.34783,pituitary
-18.878288,2.1478596,pituitary
-9.794144,7.218227,pituitary
-5.8238826,8.489167,pituitary
-15.270121,2.6565218,pituitary
-16.635544,2.507255,pituitary
22.122978,-19.049374,pituitary
0.94976294,-42.517365,pituitary
16.042482,-21.480274,pituitary
15.073919,-20.422344,pituitary
11.043646,-18.500443,pituitary
-15.901931,2.9088624,pituitary
-22.11485,-2.4534612,pituitary
-12.975751,1.6574658,pituitary
-17.303015,-1.8533423,pituitary
-19.16816,-3.7637877,pituitary
9.55233,-40.815845,pituitary
-8.0770855,1.852253,pituitary
4.125866,-30.676706,pituitary
13.910129,-30.609869,pituitary
16.427006,-30.695316,pituitary
4.9716754,-32.927906,pituitary
36.2016,-11.273465,pituitary
36.112656,-12.223403,pituitary
9.949822,-41.906162,pituitary
53.990105,-7.259079,pituitary
17.88775,-15.776304,pituitary
17.88775,-15.776304,pituitary
-20.982502,-25.35978,pituitary
6.113549,-17.247952,pituitary
5.2566867,-17.393826,pituitary
-27.349981,-20.89189,pituitary
-4.6933556,-13.057215,pituitary
14.920342,-20.430038,pituitary
8.18927,-11.897034,pituitary
6.4624,-14.131283,pituitary
4.3293924,-33.189686,pituitary
-0.5102411,-33.044468,pituitary
-3.5718627,-33.37121,pituitary
8.160564,-19.095837,pituitary
9.161423,-13.604845,pituitary
9.360195,-20.65801,pituitary
-3.8387935,-15.991405,pituitary
-10.466872,-16.626478,pituitary
-16.517048,-18.254923,pituitary
8.592814,-25.231714,pituitary
19.399334,-30.42087,pituitary
14.548905,-26.644505,pituitary
7.3317785,-33.33638,pituitary
18.27606,-29.014502,pituitary
12.80392,-21.231327,pituitary
12.7633095,-29.19914,pituitary
7.9765944,-33.783768,pituitary
-8.6650305,-33.490543,pituitary
-4.2095385,-32.133213,pituitary
18.82537,-11.243229,pituitary
8.06283,-14.030551,pituitary
9.0014715,-13.587957,pituitary
21.634398,-19.882294,pituitary
5.6275177,-13.898375,pituitary
-2.8846774,4.3108253,pituitary
-0.9195544,4.84097,pituitary
-6.445573,0.45126343,pituitary
-21.534231,-8.757973,pituitary
-15.394578,-4.587341,pituitary
-2.2774963,-7.807151,pituitary
-3.7832186,-9.924634,pituitary
9.506887,-15.256867,pituitary
22.967257,-20.45762,pituitary
-9.438463,-13.147789,pituitary
-12.171771,-16.481678,pituitary
-7.5396967,-15.627614,pituitary
-0.33933935,-18.598888,pituitary
0.17432322,-16.479656,pituitary
2.6107216,-14.905854,pituitary
-6.241659,-9.991719,pituitary
25.913958,-20.263313,pituitary
-14.350382,-13.046456,pituitary
-18.980555,-14.459832,pituitary
-0.59044325,-18.025486,pituitary
-8.573747,-19.013155,pituitary
-2.8578305,-1.4635985,pituitary
-0.7779346,-1.0506176,pituitary
-0.07255241,0.42340142,pituitary
3.4764762,-22.82493,pituitary
4.3542705,-19.611113,pituitary
10.820405,-21.361591,pituitary
9.676681,-21.195992,pituitary
5.5355787,-16.533884,pituitary
1.0924603,-16.692661,pituitary
-4.260026,-17.381462,pituitary
-10.360502,-19.778475,pituitary
2.908099,-20.88357,pituitary
7.321395,-19.278822,pituitary
-2.5192733,-23.147127,pituitary
6.5978947,-20.497759,pituitary
-2.7911518,-24.478565,pituitary
1.7200533,-22.98079,pituitary
-5.948368,-24.535322,pituitary
-2.2925756,-7.4242992,pituitary
12.986378,-2.098668,pituitary
16.87809,-2.8799744,pituitary
15.471823,-5.5249147,pituitary
20.605682,-5.954676,pituitary
20.925709,-7.0958576,pituitary
15.869418,-22.317848,pituitary
11.8006115,-23.21222,pituitary
15.819189,-22.731928,pituitary
5.0450788,-9.329863,pituitary
6.099832,-11.840029,pituitary
-3.7527258,-11.878502,pituitary
4.1820703,-8.946952,pituitary
-1.2525694,-11.01582,pituitary
24.039335,-15.173309,pituitary
15.4247265,-18.66396,pituitary
22.454012,-16.589611,pituitary
-14.36846,2.2997837,pituitary
26.511421,-17.602442,pituitary
16.424711,-20.861258,pituitary
6.2288213,-16.149445,pituitary
22.734993,-11.784716,pituitary
19.018421,-13.957607,pituitary
18.576395,-13.542824,pituitary
-11.9112215,2.7483146,pituitary
14.31343,-17.872368,pituitary
21.465858,-14.84523,pituitary
17.416239,-15.388646,pituitary
20.797222,-14.803824,pituitary
5.804446,-19.819826,pituitary
4.78325,-9.578495,pituitary
12.366468,-12.49151,pituitary
5.6955905,-16.313498,pituitary
9.752758,-16.207096,pituitary
13.220141,-19.261566,pituitary
10.845322,-19.498276,pituitary
0.39191726,-21.900818,pituitary
-1.0222495,-22.0995,pituitary
10.294429,-18.837057,pituitary
9.064986,-14.149443,pituitary
12.407119,-14.520377,pituitary
13.261748,-14.084232,pituitary
15.795188,-13.312664,pituitary
-20.743738,5.4745474,pituitary
-18.526932,5.787795,pituitary
-22.646313,1.3478429,pituitary
-7.1365604,-14.448001,pituitary
12.2391,-8.579687,pituitary
5.191093,-12.228775,pituitary
4.94668,-12.776508,pituitary
4.8288245,-13.498112,pituitary
4.9147286,-12.5237255,pituitary
10.949182,-13.2529335,pituitary
5.673349,-9.857181,pituitary
9.564181,-14.48212,pituitary
11.849418,-13.592859,pituitary
3.2583048,-13.686598,pituitary
10.188482,-14.712221,pituitary
15.863383,-13.17942,pituitary
5.249938,-18.795006,pituitary
10.249863,-19.518349,pituitary
2.086166,-10.706289,pituitary
12.302556,-15.225095,pituitary
6.6201386,-16.482607,pituitary
7.6026945,-7.4066315,pituitary
-13.855219,-16.289133,pituitary
-1.9462866,-11.237358,pituitary
15.619357,-9.989145,pituitary
7.406482,-15.284569,pituitary
10.903867,-16.443396,pituitary
13.08965,-19.708948,pituitary
13.405512,-22.036087,pituitary
13.767653,-23.5666,pituitary
25.042898,-33.052666,pituitary
5.5300055,-35.686184,pituitary
-4.2754736,-37.73766,pituitary
11.167253,-14.207709,pituitary
3.7726529,-41.739803,pituitary
0.16111083,-42.17366,pituitary
8.776281,-40.474636,pituitary
7.169043,-42.04088,pituitary
11.648414,-40.417828,pituitary
11.67967,-24.798473,pituitary
-3.2615817,-30.356096,pituitary
-11.317029,-9.706711,pituitary
-2.1943257,-32.721416,pituitary
1.5663621,-30.967932,pituitary
23.452671,-13.417161,pituitary
21.224716,-18.853989,pituitary
15.57535,-21.721558,pituitary
21.342346,-22.862919,pituitary
13.801139,-24.439953,pituitary
-4.5303965,-6.9004173,pituitary
13.444431,-21.010544,pituitary
0.8289219,-29.810326,pituitary
-3.4395123,-31.944942,pituitary
3.4028776,-30.74613,pituitary
3.807291,-34.829395,pituitary
1.5496088,-34.637894,pituitary
-1.1191299,-33.908833,pituitary
7.0702624,-26.845308,pituitary
5.7384405,-29.655262,pituitary
6.4363585,-28.235432,pituitary
5.7745514,-27.244362,pituitary
24.784687,-32.326878,pituitary
20.240059,-30.643772,pituitary
-9.644916,10.781452,pituitary
17.283371,-30.937235,pituitary
17.304007,-34.315414,pituitary
22.858809,-23.603397,pituitary
18.871445,-28.128944,pituitary
16.32255,-29.901413,pituitary
18.793386,-28.317863,pituitary
-18.357582,4.4090705,pituitary
9.506998,-34.886715,pituitary
2.9553766,-36.093914,pituitary
0.49151102,-38.721558,pituitary
3.4125333,-36.9571,pituitary
-18.086767,-35.309914,pituitary
-21.005022,-36.82498,pituitary
24.33071,-24.79295,pituitary
23.114733,-25.407074,pituitary
23.246498,-26.606419,pituitary
21.45914,-19.914633,pituitary
11.523585,-23.780956,pituitary
22.526173,-19.48418,pituitary
25.776468,-25.26039,pituitary
28.841988,-26.535267,pituitary
-15.707144,6.5960674,pituitary
24.789162,-25.010818,pituitary
8.427341,-29.75289,pituitary
3.6633756,-30.111706,pituitary
1.8101687,-33.41563,pituitary
5.906727,-26.996681,pituitary
0.8237232,-29.665403,pituitary
2.6123421,-31.5446,pituitary
17.576416,-29.137688,pituitary
-1.7594036,-32.53618,pituitary
-5.9282556,-32.98401,pituitary
17.649845,-32.35954,pituitary
12.181321,-33.10547,pituitary
18.690916,-30.559982,pituitary
9.906482,-30.474764,pituitary
6.6583505,-33.476475,pituitary
5.846084,-20.274307,pituitary
-0.49945745,-24.380365,pituitary
-1.6208842,-27.447075,pituitary
-26.912764,-9.484985,pituitary
-1.1947371,-21.839458,pituitary
8.639538,-24.945387,pituitary
4.0509167,-27.639275,pituitary
1.5223023,-27.319033,pituitary
7.403805,-24.98522,pituitary
24.598341,-26.778507,pituitary
26.894129,-28.157145,pituitary
19.729237,-28.47224,pituitary
-24.932478,-8.334125,pituitary
7.029276,-28.652472,pituitary
12.859051,-29.119762,pituitary
8.938911,-30.192736,pituitary
11.213826,-31.538073,pituitary
2.4025471,-30.127195,pituitary
17.30653,-29.17062,pituitary
11.809909,-29.371588,pituitary
7.310505,-34.032394,pituitary
5.856088,-16.585722,pituitary
-9.382511,-33.68626,pituitary
-4.9222746,-32.362923,pituitary
6.180916,-16.450901,pituitary
7.2563295,-14.131224,pituitary
8.173271,-13.680469,pituitary
4.3928633,-14.746516,pituitary
-11.134529,-22.91273,pituitary
10.216248,-11.107675,pituitary
-3.5157084,4.1619067,pituitary
-1.5336735,4.6319366,pituitary
-7.080966,0.1814094,pituitary
-22.214499,-9.019642,pituitary
-16.09632,-4.8318567,pituitary
-2.9776487,-7.9235106,pituitary
-9.471767,-22.765226,pituitary
-26.526224,-9.85258,pituitary
-4.5352416,-9.991527,pituitary
-10.202244,-13.199499,pituitary
-12.92058,-16.519503,pituitary
-8.28484,-15.654929,pituitary
-1.2018005,-18.716045,pituitary
-0.66435075,-16.469872,pituitary
1.8098531,-14.906038,pituitary
-7.045339,-10.099413,pituitary
-15.130822,-13.14229,pituitary
-19.795763,-14.508893,pituitary
-22.947344,-14.851185,pituitary
1.2494293,-16.668905,pituitary
-9.276765,-19.136272,pituitary
-3.5040278,-1.6674144,pituitary
-4.9498367,-2.4410696,pituitary
-0.7064722,0.24676985,pituitary
2.6106992,-22.82274,pituitary
-0.9759577,-23.802052,pituitary
8.861835,-21.203878,pituitary
4.869714,-16.642708,pituitary
-4.988452,-17.510933,pituitary
10.722376,-32.019096,pituitary
-16.703548,-21.056961,pituitary
-11.132328,-19.862904,pituitary
-17.940186,16.092018,pituitary
-20.497206,11.753146,pituitary
-19.178019,1.7198838,pituitary
-7.8252225,-11.667779,pituitary
-9.12959,-13.511421,pituitary
12.537995,-31.743502,pituitary
-9.630644,-15.346684,pituitary
21.626194,-11.050613,pituitary
17.368425,-12.0906,pituitary
10.8976755,-16.536745,pituitary
8.88155,-15.262418,pituitary
6.8435106,-15.626212,pituitary
-3.1271853,-7.4609523,pituitary
9.977097,-28.427357,pituitary
-7.626645,-10.797186,pituitary
-8.8675375,-10.943178,pituitary
5.578315,-25.90343,pituitary
7.0654974,-25.352367,pituitary
5.0119133,-23.43353,pituitary
-29.352724,10.153143,pituitary
-38.59537,2.9063244,pituitary
-34.770546,5.457639,pituitary
-10.702275,-8.184936,pituitary
0.22549626,-31.421833,pituitary
6.9738407,-31.890652,pituitary
5.8563166,-28.497896,pituitary
8.945402,-28.80047,pituitary
10.192483,-31.68512,pituitary
9.828264,-29.162256,pituitary
11.254089,-30.761152,pituitary
-28.706799,-18.850275,pituitary
-13.036348,-12.377524,pituitary
-3.8290188,8.808018,pituitary
12.072354,-30.631842,pituitary
-3.6957374,9.101493,pituitary
-4.502462,8.535082,pituitary
-12.777243,-14.532985,pituitary
-2.5936496,-11.4067135,pituitary
-11.858844,-15.921756,pituitary
-9.738804,-12.92861,pituitary
-38.256203,-13.869996,pituitary
9.944564,-30.134533,pituitary
-28.313314,-7.890159,pituitary
-36.3851,-13.632423,pituitary
-17.378561,-2.4380512,pituitary
-21.41111,-4.7079577,pituitary
2.6455302,-21.870985,pituitary
-10.6060705,-23.713182,pituitary
1.638536,-32.45822,pituitary
2.2569363,-16.343899,pituitary
0.1888966,-14.769206,pituitary
-3.8897395,-15.241612,pituitary
1.5057504,-13.088247,pituitary
-5.215525,9.230931,pituitary
-11.280688,3.934525,pituitary
-9.35729,5.3191805,pituitary
-20.82819,-5.2539754,pituitary
-21.203665,-7.7508945,pituitary
-23.935358,-8.359096,pituitary
-14.021731,11.701219,pituitary
-11.500689,12.451599,pituitary
-18.792307,6.3790956,pituitary
-27.181643,0.7175902,pituitary
3.2908993,-23.4185,pituitary
11.017599,-21.342888,pituitary
-19.857908,8.214781,pituitary
-20.793558,5.8938613,pituitary
-11.758621,11.733249,pituitary
3.7107005,-7.574913,pituitary
-8.14883,-12.541581,pituitary
