feature_1,feature_2,feature_3,class
-38.553066,12.9802065,-10.852036,meningioma
-0.7525168,-4.8531036,9.536347,meningioma
-25.781464,2.793794,-0.9105535,meningioma
-29.153805,12.543921,-0.7741584,meningioma
-31.553816,-0.9128589,-0.41188294,meningioma
-31.02107,1.3836269,-0.13517773,meningioma
-19.298552,15.677939,8.6663685,meningioma
-29.769533,8.045828,-3.5956929,meningioma
-18.631063,11.904796,-1.5227338,meningioma
-22.904879,4.6741457,3.4909055,meningioma
-41.883694,10.774462,-11.930127,meningioma
-8.393674,5.7411294,10.577687,meningioma
-13.136976,13.535442,6.3155193,meningioma
-37.791233,18.740694,-22.056162,meningioma
-20.74784,3.2994554,9.625348,meningioma
-19.663656,5.118637,10.422435,meningioma
-20.550203,7.945113,7.7185383,meningioma
-19.687069,3.3294883,5.216213,meningioma
-21.988935,0.9844744,6.0452733,meningioma
-20.349943,12.982004,-2.222726,meningioma
-23.879778,23.716312,-15.720892,meningioma
-15.575277,29.268963,-14.301456,meningioma
-24.475855,11.203241,-7.628012,meningioma
-40.690918,16.16566,-23.350159,meningioma
-25.157204,6.78299,-1.2215058,meningioma
-18.4128,9.000294,2.1648884,meningioma
9.1908655,-6.99882,26.607805,meningioma
5.929317,-13.691485,22.751278,meningioma
4.896631,-14.667622,17.55576,meningioma
-23.265968,15.965828,3.6585152,meningioma
-21.775019,-23.571533,8.523291,meningioma
-36.249813,12.033194,-5.776075,meningioma
-29.061804,19.964922,-15.139728,meningioma
-20.396252,14.233455,-13.147311,meningioma
1.7895758,-15.812312,8.339088,meningioma
-3.290548,-17.43919,6.0612097,meningioma
-8.340259,-19.25988,3.874745,meningioma
1.5213174,-19.096552,2.0563238,meningioma
-43.269684,4.9334946,-6.82109,meningioma
-3.7604256,-22.623487,1.2395656,meningioma
-35.150517,14.933515,-9.559769,meningioma
-10.962595,-13.026398,12.0009365,meningioma
-2.7976396,-10.696012,17.48521,meningioma
-13.569359,-13.394987,15.445696,meningioma
-3.5225186,-9.032762,19.796532,meningioma
-9.239144,-11.346174,13.258981,meningioma
-12.743169,-11.710907,14.046895,meningioma
-29.562683,24.702074,-18.008886,meningioma
-7.2942944,20.571081,-1.8731686,meningioma
-8.9382515,13.342135,1.3532387,meningioma
-36.18667,16.581697,-14.118966,meningioma
4.9990706,12.787954,8.632645,meningioma
-20.203514,-1.6411445,7.3733683,meningioma
-26.081688,4.9382796,0.77562845,meningioma
-20.891418,7.1053333,2.7786922,meningioma
-12.3691435,15.42202,0.9605711,meningioma
-14.843258,16.260735,-2.7072988,meningioma
-42.80016,3.9838026,-3.6675599,meningioma
-17.469942,18.864594,-5.5209846,meningioma
-10.458097,9.450277,0.8290282,meningioma
-31.392391,24.580738,-20.678219,meningioma
-10.131127,9.734875,0.027764888,meningioma
-24.295225,0.77215654,9.7427845,meningioma
-16.844131,3.8015115,10.178598,meningioma
8.839103,16.29962,16.020348,meningioma
-9.880085,-2.441585,18.103706,meningioma
4.9510794,2.1709974,22.48715,meningioma
-27.22374,10.059421,6.106888,meningioma
9.815086,5.388184,-0.46359873,meningioma
-37.90214,13.544108,-14.335189,meningioma
10.888246,0.035665363,7.5535293,meningioma
11.099454,-3.8844285,14.562651,meningioma
-28.918808,19.770258,-16.627457,meningioma
-32.41597,19.810934,-18.357054,meningioma
-15.04479,22.488342,-9.985504,meningioma
-18.016945,18.20489,-9.550934,meningioma
-28.098675,16.904333,-4.860708,meningioma
-27.201767,9.824291,5.855708,meningioma
-6.253291,17.888878,1.6686361,meningioma
-48.133297,2.7778442,-8.616039,meningioma
-7.6582904,11.780418,5.711961,meningioma
-27.605635,21.970894,-10.875354,meningioma
-22.171305,0.3658251,6.7287574,meningioma
-22.571938,5.427469,2.8366754,meningioma
-10.872099,10.993359,6.398723,meningioma
-8.058798,9.414931,9.260166,meningioma
-9.029967,25.265354,-9.946874,meningioma
-15.034111,3.0205135,10.400762,meningioma
-16.188274,3.2076576,9.33575,meningioma
-24.507275,12.085923,6.0062876,meningioma
-15.73965,10.321156,5.072664,meningioma
-15.877647,8.462076,6.2244067,meningioma
-19.066334,19.775822,-7.813607,meningioma
-20.875902,23.686518,-12.860781,meningioma
-24.370403,11.363867,-5.1416726,meningioma
-22.082605,-11.571535,12.195768,meningioma
-13.545068,-4.228928,14.305894,meningioma
-12.595746,-1.1112636,15.593593,meningioma
-13.607204,19.408579,-9.152044,meningioma
-12.010472,17.866758,-6.135022,meningioma
-25.27132,6.4777355,-2.142965,meningioma
-14.523429,9.304589,5.7156634,meningioma
-8.564624,10.260705,10.712743,meningioma
-14.089969,14.553677,6.092917,meningioma
-12.815921,15.951027,2.5592308,meningioma
-15.718843,18.87103,-3.4436054,meningioma
-30.927082,17.482111,-7.0900927,meningioma
-22.900776,19.130466,-11.001577,meningioma
-14.225808,14.818314,-5.417436,meningioma
-16.671371,10.793232,-3.2499022,meningioma
-14.817474,15.156957,-7.3529606,meningioma
-19.602682,16.780087,-4.878692,meningioma
-14.436259,19.197374,-2.3162224,meningioma
-14.444719,14.0114,2.7771256,meningioma
-35.414436,16.68162,-14.225122,meningioma
-10.979244,6.030725,4.141159,meningioma
-13.844728,12.713604,7.225258,meningioma
-9.713304,18.797438,5.514565,meningioma
-14.304173,20.277893,0.7038474,meningioma
11.892089,-15.055241,16.72175,meningioma
4.5091157,-18.134462,13.190312,meningioma
11.682563,-21.683777,11.888389,meningioma
-37.370255,12.430611,-8.641302,meningioma
-6.00969,0.2568186,19.252304,meningioma
6.1411858,5.464617,20.830671,meningioma
-16.056425,21.722445,-2.472519,meningioma
-10.387105,20.101885,3.7300467,meningioma
-12.843946,13.291186,6.74318,meningioma
-26.938885,16.692104,-11.565397,meningioma
-23.468782,17.380152,-9.21028,meningioma
-23.199509,14.067339,-4.892993,meningioma
-20.232399,14.908944,-3.0806553,meningioma
-23.768469,10.707773,-1.7204319,meningioma
-17.309792,26.192131,-9.834297,meningioma
-9.627543,19.27528,5.1663094,meningioma
-39.01902,11.599831,-10.2790165,meningioma
-2.1197617,18.021269,12.296496,meningioma
-32.306717,10.963911,-8.280802,meningioma
-36.72063,11.662791,-14.95402,meningioma
-39.89433,13.4323015,-19.107439,meningioma
6.3304033,-14.003282,15.113901,meningioma
-10.426458,6.00872,9.87258,meningioma
-18.613026,14.574859,-7.185254,meningioma
-12.137586,15.107155,-3.3425527,meningioma
-8.633155,8.716675,6.4740252,meningioma
-12.354546,2.8827848,8.852411,meningioma
-17.644323,-2.13031,9.323048,meningioma
-22.820438,1.7585781,0.6003032,meningioma
0.016200004,-15.581084,12.849275,meningioma
-8.053584,14.176037,0.63806623,meningioma
-8.613809,13.554895,4.2617545,meningioma
-7.728252,9.120746,6.3503723,meningioma
-12.243069,4.299533,8.471406,meningioma
-17.823446,5.39188,5.470442,meningioma
-15.979582,10.954058,2.9641345,meningioma
-19.558073,14.069679,-3.8607764,meningioma
-4.5979915,-16.255157,12.043375,meningioma
-28.35714,3.754436,-1.8525401,meningioma
-23.320185,6.1347904,-0.55826,meningioma
-34.82046,7.0526733,-6.7712917,meningioma
-25.22459,11.113969,-4.465795,meningioma
-0.6637051,-16.197294,9.139489,meningioma
6.070946,-16.66341,11.521921,meningioma
-8.495318,-20.210457,9.105346,meningioma
-33.296543,11.4986315,-10.146703,meningioma
-8.312602,-16.444614,11.617587,meningioma
-29.157207,12.439822,-9.222988,meningioma
-17.967485,19.234005,-8.80298,meningioma
-19.293581,12.969065,-1.9800221,meningioma
-20.104069,10.473702,1.8514204,meningioma
-17.128965,14.957348,-1.2159033,meningioma
-23.643227,18.660784,-13.4257145,meningioma
-11.323175,8.661456,4.891659,meningioma
-14.7769985,9.510619,3.8232358,meningioma
-12.024098,14.139912,2.5819297,meningioma
-19.562288,12.92909,-1.9603248,meningioma
-16.563234,18.581177,-6.3731303,meningioma
-14.59004,17.15341,-2.3694894,meningioma
-18.202024,13.3504305,-0.35381216,meningioma
-16.026028,14.168827,0.9998014,meningioma
-14.73266,20.233479,-5.8060355,meningioma
-18.474472,21.242645,-12.085899,meningioma
-8.237033,5.1077204,23.844004,meningioma
-27.488682,20.022305,-17.666504,meningioma
-40.88496,12.501199,-14.965635,meningioma
-8.807949,5.3292284,11.0908785,meningioma
-3.3306952,1.1455642,13.620165,meningioma
-1.9608368,0.10698337,14.376062,meningioma
-3.4491444,5.385516,12.206317,meningioma
-16.762377,12.429199,4.4204564,meningioma
-18.679104,-1.1762185,23.815338,meningioma
-5.661772,4.119151,15.33195,meningioma
-24.586712,10.890092,-2.4262624,meningioma
-26.207096,8.8999195,-0.48193178,meningioma
-25.158554,8.592664,0.9203339,meningioma
-17.949299,10.574337,2.2114503,meningioma
-19.402805,17.956337,-4.997808,meningioma
-5.45503,5.396513,8.714474,meningioma
-11.2231655,3.4370422,23.716805,meningioma
-11.353203,8.196751,7.3497057,meningioma
-21.941015,5.556117,2.9814997,meningioma
-6.363315,16.637594,6.3891225,meningioma
-4.336385,7.4598517,13.902332,meningioma
-9.134284,-0.69110715,13.929469,meningioma
-6.2526093,-4.577813,13.592515,meningioma
8.787356,-26.039392,-5.911425,meningioma
8.731904,-23.814178,-5.7014036,meningioma
-4.130491,-1.8701179,7.0764,meningioma
-2.4103355,-6.6840158,8.153184,meningioma
22.341063,1.881365,5.97046,meningioma
9.56242,-12.062231,0.613556,meningioma
-22.568314,-12.186007,4.902011,meningioma
-22.718155,-9.9183655,4.7726746,meningioma
-20.29667,-2.8801308,1.4949024,meningioma
8.449959,9.076623,13.108658,meningioma
-26.385588,26.827875,-15.927528,meningioma
-9.243096,-16.308964,4.578361,meningioma
-7.1099997,-16.829916,6.3598685,meningioma
-7.4170456,-14.735162,6.6711745,meningioma
-34.479797,16.085926,-11.077698,meningioma
0.2602427,-2.517408,4.925407,meningioma
-1.133552,-10.334876,5.8355074,meningioma
-7.3046045,-12.691442,4.5102663,meningioma
-10.901332,-8.41897,3.3760824,meningioma
-23.304758,32.008686,-21.381275,meningioma
-13.50431,-5.1074166,3.5981658,meningioma
-3.622544,-16.786245,3.7147553,meningioma
-4.0062995,-14.318261,5.5346727,meningioma
-9.41248,-13.98495,4.8139167,meningioma
-2.4145234,1.6754674,14.3610115,meningioma
-5.6378627,-1.9450084,14.114544,meningioma
9.962159,26.408802,4.5290804,meningioma
-27.314241,29.334507,-24.875439,meningioma
-5.6318293,7.107394,-1.8432994,meningioma
-3.2479045,-0.090160474,0.51271147,meningioma
-14.060913,-9.847751,-2.6915042,meningioma
-13.3739805,-14.26805,-1.3689377,meningioma
9.290948,-3.5194502,8.687131,meningioma
2.7145977,-15.214428,8.672781,meningioma
-2.1037574,-18.24404,6.0014496,meningioma
-6.696918,-12.9708,11.18525,meningioma
11.966665,6.2165146,8.247193,meningioma
-21.819517,12.73656,8.956142,meningioma
1.2968595,-2.9530182,4.003435,meningioma
-2.5981154,-6.852732,0.5564214,meningioma
-10.4187155,-18.806147,0.16576493,meningioma
-34.716564,-23.504587,6.074585,meningioma
-19.208424,-33.255245,-6.117069,meningioma
-28.918848,-34.454018,-6.8577003,meningioma
-19.378359,-33.93496,-8.806999,meningioma
-33.636116,12.155543,-5.134149,meningioma
-21.570126,-33.871243,-7.4648423,meningioma
-7.150377,-26.968006,1.2386748,meningioma
-4.9953365,-23.840193,5.264145,meningioma
0.73173964,-14.944397,3.9809153,meningioma
12.253961,23.734133,-7.7011113,meningioma
19.706429,21.046343,-7.133469,meningioma
6.566151,6.571829,-2.0643694,meningioma
18.755896,6.0892954,4.866972,meningioma
-25.412638,19.808086,-3.1087387,meningioma
-5.7232695,19.840433,-1.8878015,meningioma
-7.3590736,7.8809166,6.911714,meningioma
5.0373616,5.716562,14.811671,meningioma
-24.78845,-6.6512957,6.168247,meningioma
-23.686216,-6.7224164,7.2930994,meningioma
-6.117537,7.492599,2.7523546,meningioma
-12.956088,2.1468189,5.0327587,meningioma
-21.62041,26.19964,-7.899303,meningioma
16.082525,-13.684904,12.48182,meningioma
8.278459,-11.19247,10.882173,meningioma
12.127063,-29.23672,-14.711443,meningioma
19.826288,-25.596748,-13.480644,meningioma
18.844368,-19.273577,-9.561006,meningioma
6.6131325,13.686637,15.646825,meningioma
7.63643,3.0555556,17.277617,meningioma
-23.823233,27.292974,-13.391909,meningioma
-1.8891617,-6.680158,18.08152,meningioma
8.236939,-0.3305835,20.918499,meningioma
-8.224845,9.555579,6.9015174,meningioma
9.796328,10.094174,9.185838,meningioma
8.039047,5.0652204,5.667368,meningioma
-4.957989,-5.441257,4.969238,meningioma
-0.09371317,-6.400699,4.756478,meningioma
-4.9723063,-12.386421,3.9636016,meningioma
-51.649216,5.448976,-19.03938,meningioma
-25.172058,19.834509,-10.381312,meningioma
-15.457749,15.841008,-2.6954448,meningioma
-4.9561825,-9.021982,13.018274,meningioma
1.9449284,-2.495934,12.843552,meningioma
1.2501793,1.3573215,12.166847,meningioma
-1.6178964,8.395168,8.284389,meningioma
-1.2154058,14.5366335,3.573104,meningioma
-19.349993,37.89739,-28.218891,meningioma
14.354774,-6.5393934,7.171101,meningioma
9.457929,-14.792729,5.4577756,meningioma
1.8257147,-20.857576,3.3146405,meningioma
0.333815,-8.814038,4.410876,meningioma
4.0319324,-6.5482845,-1.5507473,meningioma
0.8704873,-11.291886,-3.8407183,meningioma
-13.694402,-22.08773,-4.3925896,meningioma
-32.433575,16.359142,-10.04638,meningioma
-23.87947,15.368403,-4.5239687,meningioma
-3.8715627,6.2068295,8.125128,meningioma
-35.813183,14.477307,-9.47031,meningioma
-2.6537514,0.71942234,8.815539,meningioma
-33.364174,18.038618,-21.89,meningioma
-15.094908,18.310663,-6.5274873,meningioma
6.41983,22.685444,1.3636719,meningioma
15.295977,18.032145,8.588388,meningioma
-30.814913,17.53152,-8.270073,meningioma
3.3524687,-10.007138,1.9384248,meningioma
-6.0645843,-12.179752,6.584371,meningioma
10.922415,7.407119,8.642891,meningioma
-14.323192,-7.283692,6.052279,meningioma
6.512068,-5.3607154,8.48812,meningioma
-4.159156,-3.9525867,7.9599805,meningioma
-3.892868,-4.3978996,7.3492126,meningioma
-25.614767,10.567148,-7.370333,meningioma
20.483547,19.70828,7.4321437,meningioma
7.1223154,4.636225,5.439836,meningioma
13.900542,3.5659137,3.4602447,meningioma
-18.167088,14.844559,-3.056372,meningioma
-23.599659,22.633804,-13.626836,meningioma
-1.8135564,6.2446594,17.164583,meningioma
-12.074308,18.485058,1.507819,meningioma
-14.825352,-4.388438,-1.4166437,meningioma
-13.633757,1.063402,-1.8748568,meningioma
-21.117933,12.447269,-8.572497,meningioma
-6.6236377,7.944403,8.219279,meningioma
-11.615141,-0.09215793,9.197898,meningioma
-0.20272024,-22.302006,-0.24897426,meningioma
-5.6157775,4.1547046,13.191958,meningioma
-7.613856,-0.20712866,13.915297,meningioma
-23.74301,3.50651,10.101073,meningioma
-17.482927,39.094944,-27.557646,meningioma
13.442542,-22.979101,2.0036817,meningioma
-0.8603424,-34.50943,-3.5686483,meningioma
-3.8386335,1.1265146,2.756068,meningioma
-10.466575,-6.528092,0.799329,meningioma
-6.1446786,-7.211598,9.2452135,meningioma
-8.11459,-9.906496,8.352744,meningioma
-2.9558585,-11.146808,11.030661,meningioma
-21.590462,36.986076,-30.574774,meningioma
-1.9652828,-3.485489,9.463961,meningioma
2.43492,1.362243,8.901441,meningioma
-1.8960508,12.627882,2.4580352,meningioma
-14.080762,19.922638,-5.472491,meningioma
-2.7453918,20.319172,-5.8463635,meningioma
0.32766688,8.969909,1.517075,meningioma
4.3915124,4.969214,6.826804,meningioma
-14.547934,12.324505,-1.7933422,meningioma
-1.6326936,11.857029,7.5649867,meningioma
-8.621717,-18.807737,1.4765632,meningioma
-8.281727,-14.519657,2.6732638,meningioma
-0.85325176,-4.665767,2.3227758,meningioma
3.3532262,3.2752163,3.111728,meningioma
-4.514092,-1.8611985,3.7911468,meningioma
-13.330384,-14.048116,4.5188837,meningioma
-15.729918,-15.423102,5.5240855,meningioma
-21.57527,-3.1180677,3.0896645,meningioma
-4.264088,-7.5402045,18.185238,meningioma
-12.368083,-15.408588,17.343246,meningioma
-10.646425,-16.349068,16.443409,meningioma
-9.507316,1.1821432,7.0998554,meningioma
-10.121768,11.26729,3.7494607,meningioma
-21.769552,19.388931,-10.159825,meningioma
-7.4905167,-3.107525,7.500133,meningioma
-17.573467,2.7139757,4.668303,meningioma
1.5711174,-7.016392,5.1169443,meningioma
10.177414,-16.295206,-0.78320676,meningioma
14.156371,-16.682682,-0.22174087,meningioma
25.068308,-19.826603,-0.6994058,meningioma
10.984178,-28.314667,-3.3191445,meningioma
7.104992,-33.16952,-1.5717908,meningioma
-31.493994,23.62362,-22.993166,meningioma
-19.058565,8.781006,4.4028673,meningioma
-17.074553,12.558813,-1.1629273,meningioma
-15.373704,7.4302864,4.047043,meningioma
-17.068672,-2.2421186,6.36525,meningioma
-13.208875,-5.4015393,10.213162,meningioma
10.568126,6.387255,-2.6493747,meningioma
14.806247,-2.8015132,2.7938597,meningioma
12.176359,-8.351872,1.4771482,meningioma
-9.080506,-14.542868,9.891359,meningioma
-5.8228292,-10.4250145,12.627715,meningioma
-4.1207857,-7.2612634,12.990043,meningioma
-6.152904,8.9844885,24.073511,meningioma
-9.523209,-3.8249876,9.811976,meningioma
-1.6755078,11.843422,5.7082233,meningioma
-0.97363764,8.352669,8.284608,meningioma
4.832505,4.702375,12.246471,meningioma
2.3091097,3.7571976,4.143247,meningioma
-6.0450993,-1.4078295,1.1557474,meningioma
-45.23428,3.8583121,-6.0680513,meningioma
-0.48870906,-5.600087,-1.6279176,meningioma
-4.4399447,-7.961643,-1.7153479,meningioma
-12.254628,2.9687965,0.40548426,meningioma
1.9571965,17.516504,3.8197043,meningioma
-2.574628,8.114288,8.90442,meningioma
13.213582,11.740182,14.339837,meningioma
-13.882769,-12.030064,13.400358,meningioma
-29.886244,19.415575,-9.417362,meningioma
9.828815,13.993259,15.824642,meningioma
13.316539,-4.2190137,10.816456,meningioma
11.402469,-8.679988,5.8695545,meningioma
4.4341726,-14.819586,2.6083364,meningioma
4.9404507,-5.7514563,13.574316,meningioma
4.6202216,-10.719107,12.614404,meningioma
-12.421319,-7.7238464,13.095546,meningioma
-35.342827,16.189587,-11.440989,meningioma
-6.786876,-0.6746506,11.244781,meningioma
-8.062813,2.0887015,8.880094,meningioma
-9.429773,0.891011,7.8366823,meningioma
-5.314194,-2.126138,12.213378,meningioma
-10.688775,-6.53472,10.563029,meningioma
-2.7157419,-12.613546,13.19643,meningioma
-5.2959795,-9.95995,13.081215,meningioma
-4.770719,-4.9872994,13.448868,meningioma
-34.113224,19.284447,-15.82219,meningioma
-5.2905006,0.63023984,14.092456,meningioma
-7.450001,8.431393,9.731557,meningioma
6.1899257,1.0921464,-17.064522,meningioma
3.8084288,1.3437587,-16.34621,meningioma
5.4243207,2.9021904,-15.760736,meningioma
-5.75849,5.6295977,-5.457239,meningioma
-15.505525,11.156977,-3.359866,meningioma
-26.355852,28.023247,-19.037199,meningioma
-32.30668,12.18322,-2.1445765,meningioma
-29.598888,16.532925,-4.3482323,meningioma
-31.173698,16.999725,-6.9874573,meningioma
-22.189342,18.652222,-0.06824011,meningioma
-29.655922,23.411491,-15.666998,meningioma
-27.72667,28.629608,-21.850716,meningioma
-30.746183,27.681042,-24.759768,meningioma
-30.228113,13.465449,-5.4561276,meningioma
-28.998756,14.468076,-6.34973,meningioma
-28.110584,15.95262,-8.054116,meningioma
-32.80638,16.030392,-13.473846,meningioma
-34.22401,18.043362,-17.783867,meningioma
-31.125708,24.59927,-23.642006,meningioma
-26.541708,17.598398,-3.6693904,meningioma
-24.749514,22.557518,-7.5894465,meningioma
-28.02945,18.905663,-5.7013316,meningioma
-42.50318,3.3010025,-2.782217,meningioma
-39.565887,12.660364,-20.096783,meningioma
-47.424496,6.5329666,-16.761656,meningioma
-22.17143,1.3981457,0.110759795,meningioma
-24.77316,12.161334,7.6714725,meningioma
-18.985634,0.45747814,12.308189,meningioma
-32.077236,16.08692,-7.5524898,meningioma
-25.595705,-1.4395902,11.429338,meningioma
-20.730757,-0.24265054,14.173469,meningioma
-20.116169,13.007369,10.29803,meningioma
-41.99258,6.997842,-7.57363,meningioma
-38.77955,8.884866,-5.990319,meningioma
